SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus,TimeLookedAtObject
0,7_2,11_41_21,3.566948,1,0,0,1,0.3657742,InstructionPhase,0.48, 0.68,-0.10, 3.27, 1.86,-0.04, 0.04, 1.00,33.66, 4.10, -38.51,-29.92, 3.40, -37.89,0.04, -0.01, 1.00,0.12, 0.01, 0.99,4.826447,4.830353,1,1,-0.6930262,2.383186,4.038428,Int_Apt_02_Corner_01 (11),0.1301842
0,7_2,11_41_21,3.579593,1,0,0,1,0.3784189,InstructionPhase,0.48, 0.68,-0.10, 3.27, 1.86,-0.04, 0.04, 1.00,33.70, 4.21, -38.82,-29.87, 3.35, -37.73,0.05, -0.02, 1.00,0.13, 0.01, 0.99,4.858444,4.960388,1,1,-0.6930262,2.403111,4.169707,Int_Apt_02_Corner_01 (11),0.1431122
0,7_2,11_41_21,3.592405,1,0,0,1,0.3912303,InstructionPhase,0.48, 0.67,-0.11, 3.26, 1.86,-0.05, 0.04, 1.00,33.72, 3.98, -38.09,-29.86, 3.34, -37.71,0.05, 0.00, 1.00,0.13, 0.01, 0.99,4.91658,4.920151,1,1,-0.6930263,2.419557,4.214424,Int_Apt_02_Corner_01 (11),0.1549263
0,7_2,11_41_21,3.604544,1,0,0,1,0.4033697,InstructionPhase,0.47, 0.67,-0.11, 3.26, 1.86,-0.05, 0.04, 1.00,33.74, 4.10, -38.40,-29.84, 3.31, -37.55,0.05, -0.02, 1.00,0.13, 0.01, 0.99,4.897156,4.976273,1,1,-0.6930262,2.407035,4.392982,Int_Apt_02_Corner_01 (11),0.1679764
0,7_2,11_41_21,3.617773,1,0,0,1,0.4165988,InstructionPhase,0.47, 0.67,-0.12, 3.26, 1.86,-0.06, 0.03, 1.00,33.68, 4.24, -38.86,-29.91, 3.38, -37.74,0.05, -0.01, 1.00,0.13, 0.00, 0.99,4.833084,4.940186,1,1,-0.6930263,2.39227,4.590483,Int_Apt_02_Corner_01 (11),0.1810532
0,7_2,11_41_21,3.629952,1,0,0,1,0.4287777,InstructionPhase,0.47, 0.67,-0.11, 3.26, 1.86,-0.05, 0.03, 1.00,33.06, 4.14, -38.72,-30.41, 3.58, -38.36,-0.07, -0.07, 1.00,-0.02, -0.03, 1.00,4.729828,4.748047,1,1,0.1312337,1.994904,5.265101,White Door,0
0,7_2,11_41_21,3.642905,1,0,0,1,0.4417303,InstructionPhase,0.49, 0.52,-0.10, 2.54, 2.16,-0.04, 0.02, 1.00,32.87, 4.16, -38.73,-30.55, 3.60, -38.45,-0.08, -0.06, 1.00,0.02, -0.05, 1.00,4.853638,4.663895,1,1,0.2823685,1.995957,5.265101,White Door,0.0129509
0,7_2,11_41_21,3.655583,1,0,0,1,0.4544084,InstructionPhase,0.49, 0.51,-0.09, 2.54, 2.16,-0.04, 0.02, 1.00,32.89, 4.14, -38.60,-30.54, 3.66, -38.73,-0.07, -0.06, 1.00,0.01, -0.04, 1.00,4.77063,4.714157,1,1,0.3278107,2.013882,5.265101,White Door,0.0270195
0,7_2,11_41_22,3.669118,1,0,0,1,0.4679439,InstructionPhase,0.49, 0.51,-0.08, 2.53, 2.16,-0.03, 0.01, 1.00,32.92, 4.10, -38.53,-30.53, 3.65, -38.70,-0.07, -0.05, 1.00,0.01, -0.06, 1.00,4.768402,4.63176,1,1,0.3844491,2.074156,5.265101,White Door,0.03897095
0,7_2,11_41_22,3.681248,1,0,0,1,0.4800742,InstructionPhase,0.48, 0.51,-0.08, 2.53, 2.16,-0.02, 0.01, 1.00,32.94, 4.14, -38.76,-30.51, 3.61, -38.63,-0.07, -0.07, 0.99,0.01, -0.04, 1.00,4.708801,4.701614,1,1,0.4395891,2.006375,5.265101,White Door,0.05099106
0,7_2,11_41_22,3.69323,1,0,0,1,0.4920559,InstructionPhase,0.48, 0.51,-0.07, 2.53, 2.16,-0.02, 0.00, 1.00,32.96, 4.12, -38.71,-30.49, 3.60, -38.65,-0.08, -0.07, 0.99,0.00, -0.06, 1.00,4.699677,4.657074,1,1,0.5039406,1.988223,5.265101,White Door,0.0631485
0,7_2,11_41_22,3.705292,1,0,0,1,0.5041182,InstructionPhase,0.48, 0.51,-0.06, 2.52, 2.16,-0.01, 0.00, 1.00,33.02, 4.12, -38.74,-30.46, 3.48, -38.25,-0.06, -0.06, 1.00,0.01, -0.05, 1.00,4.775955,4.718323,1,1,0.4414016,2.056566,5.265101,White Door,0.07519531
0,7_2,11_41_22,3.717634,1,0,0,1,0.5164597,InstructionPhase,0.48, 0.51,-0.06, 2.52, 2.16,-0.01, 0.00, 1.00,33.05, 4.12, -38.73,-30.45, 3.52, -38.38,-0.06, -0.06, 1.00,0.03, -0.07, 1.00,4.748077,4.657761,1,1,0.4421645,2.09413,5.265101,White Door,0.090168
0,7_2,11_41_22,3.732594,1,0,0,1,0.53142,InstructionPhase,0.48, 0.50,-0.05, 2.52, 2.16,0.00, -0.01, 1.00,33.06, 4.12, -38.72,-30.44, 3.52, -38.39,-0.07, -0.06, 1.00,0.02, -0.05, 1.00,4.737549,4.744339,1,1,0.8551533,1.878103,7.820079,Int_Apt_01_Wall_01 (10),0
0,7_2,11_41_22,3.744635,1,0,0,1,0.5434608,InstructionPhase,0.48, 0.50,-0.05, 2.52, 2.16,0.00, -0.01, 1.00,33.06, 4.28, -39.22,-30.40, 3.63, -38.81,-0.06, -0.07, 1.00,0.01, -0.05, 1.00,4.607742,4.731339,1,1,0.2782702,2.164207,5.265101,White Door,0
0,7_2,11_41_22,3.759289,1,0,0,1,0.5581145,InstructionPhase,0.47, 0.50,-0.05, 2.52, 2.16,0.00, -0.01, 1.00,33.07, 4.25, -39.13,-30.39, 3.63, -38.82,-0.06, -0.07, 1.00,0.02, -0.04, 1.00,4.629135,4.831757,1,1,0.2862687,2.22932,5.265101,White Door,0.01261139
0,7_2,11_41_22,3.771247,1,0,0,1,0.5700724,InstructionPhase,0.47, 0.50,-0.05, 2.52, 2.16,0.00, -0.02, 1.00,33.10, 4.14, -38.77,-30.37, 3.56, -38.59,-0.05, -0.06, 1.00,0.03, -0.03, 1.00,4.721817,4.847046,1,1,0.329969,2.23964,5.265101,White Door,0.02560806
0,7_2,11_41_22,3.784495,1,0,0,1,0.5833206,InstructionPhase,0.47, 0.50,-0.05, 2.52, 2.16,0.00, -0.02, 1.00,33.12, 4.14, -38.78,-30.36, 3.52, -38.45,-0.05, -0.06, 1.00,0.03, -0.05, 1.00,4.737289,4.907852,1,1,0.351378,2.217329,5.265101,White Door,0.03822708
0,7_2,11_41_22,3.797113,1,0,0,1,0.5959384,InstructionPhase,0.47, 0.50,-0.05, 2.52, 2.15,0.00, -0.02, 1.00,33.15, 4.20, -38.94,-30.34, 3.55, -38.50,-0.05, -0.06, 1.00,0.03, -0.04, 1.00,4.717453,4.875076,1,1,0.3872595,2.235652,5.265101,White Door,0.05023575
0,7_2,11_41_22,3.809062,1,0,0,1,0.6078873,InstructionPhase,0.46, 0.50,-0.05, 2.51, 2.15,0.00, -0.02, 1.00,33.16, 4.25, -39.03,-30.36, 3.47, -38.16,-0.05, -0.06, 1.00,0.05, -0.05, 1.00,4.720032,4.80719,1,1,0.4409847,2.204978,5.265101,White Door,0.06321716
0,7_2,11_41_22,3.822495,1,0,0,1,0.6213212,InstructionPhase,0.46, 0.50,-0.05, 2.51, 2.15,0.00, -0.03, 1.00,33.17, 4.30, -39.15,-30.35, 3.47, -38.11,-0.04, -0.06, 1.00,0.03, -0.05, 1.00,4.814011,4.909927,1,1,0.58808,2.17664,5.200751,Int_Apt_02_Wall_02 (9),0
