SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,xPos,yPos,zPos,xRot,yRot,zRot
0,7_2,11_41_23,4.749037,1,0,0,1,1.547863,InstructionPhase,-0.05013871,2.519178,0.1518744,1.766752,6.28559,359.9615,
0,7_2,11_41_23,4.762657,1,0,0,1,1.561482,InstructionPhase,-0.05011618,2.519292,0.152005,1.754212,6.370246,359.9627,
0,7_2,11_41_23,4.775353,1,0,0,1,1.574179,InstructionPhase,-0.05003989,2.519335,0.1519761,1.756579,6.436054,359.9845,
0,7_2,11_41_23,4.787396,1,0,0,1,1.586222,InstructionPhase,-0.05022895,2.519009,0.1514724,1.76065,6.475999,0.03936496,
0,7_2,11_41_23,4.799505,1,0,0,1,1.598331,InstructionPhase,-0.05021584,2.518947,0.1514018,1.80177,6.49791,0.1044252,
0,7_2,11_41_23,4.813574,1,0,0,1,1.6124,InstructionPhase,-0.05015326,2.519025,0.1514473,1.853046,6.545911,0.1831738,
0,7_2,11_41_23,4.826417,1,0,0,1,1.625243,InstructionPhase,-0.05024695,2.519017,0.151414,1.881541,6.54809,0.2003348,
0,7_2,11_41_23,4.838378,1,0,0,1,1.637204,InstructionPhase,-0.05020368,2.519117,0.1516309,1.882064,6.54365,0.2152357,
0,7_2,11_41_23,4.850058,1,0,0,1,1.648884,InstructionPhase,-0.05022597,2.519139,0.1516256,1.862446,6.552223,0.2433519,
0,7_2,11_41_23,4.862438,1,0,0,1,1.661263,InstructionPhase,-0.05023861,2.519183,0.1516532,1.845328,6.579699,0.2760983,
0,7_2,11_41_23,4.87438,1,0,0,1,1.673205,InstructionPhase,-0.05007541,2.519325,0.151739,1.834336,6.623613,0.2885649,
0,7_2,11_41_23,4.886058,1,0,0,1,1.684884,InstructionPhase,-0.05005765,2.519383,0.1517705,1.804268,6.63249,0.2820712,
0,7_2,11_41_23,4.898413,1,0,0,1,1.697238,InstructionPhase,-0.05001318,2.519409,0.1517972,1.796905,6.633692,0.2648801,
0,7_2,11_41_23,4.911396,1,0,0,1,1.710221,InstructionPhase,-0.0501399,2.519171,0.1515768,1.795135,6.632905,0.2510754,
0,7_2,11_41_23,4.923303,1,0,0,1,1.722128,InstructionPhase,-0.05016983,2.519184,0.1517452,1.808074,6.643874,0.2498429,
0,7_2,11_41_23,4.935461,1,0,0,1,1.734287,InstructionPhase,-0.05016613,2.519186,0.1517298,1.811019,6.649512,0.2481718,
0,7_2,11_41_23,4.947069,1,0,0,1,1.745895,InstructionPhase,-0.05012369,2.519204,0.1517065,1.804235,6.668844,0.260338,
0,7_2,11_41_23,4.959304,1,0,0,1,1.75813,InstructionPhase,-0.05005288,2.519176,0.151722,1.790272,6.701563,0.2606704,
0,7_2,11_41_23,4.971035,1,0,0,1,1.76986,InstructionPhase,-0.04995012,2.519217,0.1516315,1.772276,6.725464,0.2586366,
0,7_2,11_41_23,4.983801,1,0,0,1,1.782627,InstructionPhase,-0.04987359,2.519197,0.151615,1.762648,6.754219,0.2741321,
0,7_2,11_41_23,5.00093,1,0,0,1,1.799756,InstructionPhase,-0.04971325,2.519136,0.151546,1.759858,6.818275,0.3097086,
0,7_2,11_41_23,5.014087,1,0,0,1,1.812912,InstructionPhase,-0.04959643,2.519157,0.1515214,1.745334,6.862492,0.3375527,
0,7_2,11_41_23,5.025727,1,0,0,1,1.824553,InstructionPhase,-0.04940808,2.519303,0.1516308,1.714181,6.932923,0.3662848,
0,7_2,11_41_23,5.038991,1,0,0,1,1.837817,InstructionPhase,-0.04922605,2.5194,0.151551,1.671924,7.017016,0.377497,
0,7_2,11_41_23,5.060394,1,0,0,1,1.85922,InstructionPhase,-0.04885781,2.519469,0.1515623,1.605748,7.160111,0.3762121,
0,7_2,11_41_23,5.073309,1,0,0,1,1.872135,InstructionPhase,-0.04867959,2.519492,0.1515383,1.576684,7.229421,0.3670371,
0,7_2,11_41_23,5.08642,1,0,0,1,1.885245,InstructionPhase,-0.04846263,2.519552,0.151445,1.569864,7.28186,0.3668757,
0,7_2,11_41_23,5.099198,1,0,0,1,1.898024,InstructionPhase,-0.04836822,2.51961,0.1513709,1.554234,7.353373,0.3552922,
0,7_2,11_41_23,5.112063,1,0,0,1,1.910889,InstructionPhase,-0.04815555,2.519732,0.1512362,1.503879,7.458557,0.3571805,
0,7_2,11_41_23,5.124187,1,0,0,1,1.923012,InstructionPhase,-0.04804492,2.519747,0.151186,1.489698,7.488228,0.3658715,
0,7_2,11_41_23,5.136692,1,0,0,1,1.935518,InstructionPhase,-0.04804659,2.519768,0.1511325,1.51352,7.527342,0.3887092,
0,7_2,11_41_23,5.149147,1,0,0,1,1.947973,InstructionPhase,-0.04816377,2.519479,0.1506069,1.503624,7.535945,0.4182733,
0,7_2,11_41_23,5.162199,1,0,0,1,1.961025,InstructionPhase,-0.04818976,2.519567,0.1507601,1.509822,7.539165,0.4141448,
0,7_2,11_41_23,5.175769,1,0,0,1,1.974595,InstructionPhase,-0.04822791,2.51956,0.1507109,1.51368,7.536353,0.4237617,
0,7_2,11_41_23,5.188734,1,0,0,1,1.98756,InstructionPhase,-0.04839277,2.519534,0.1506619,1.505901,7.534933,0.4416492,
0,7_2,11_41_23,5.201869,1,0,0,1,2.000695,InstructionPhase,-0.04878473,2.519348,0.1502821,1.510147,7.526716,0.4917941,
0,7_2,11_41_23,5.214369,1,0,0,1,2.013195,InstructionPhase,-0.04888093,2.519343,0.1502581,1.514986,7.501022,0.5172873,
0,7_2,11_41_23,5.226134,1,0,0,1,2.02496,InstructionPhase,-0.04898286,2.519294,0.1502345,1.517204,7.467171,0.5236402,
0,7_2,11_41_23,5.238253,1,0,0,1,2.037079,InstructionPhase,-0.04912174,2.519351,0.1503493,1.52043,7.416774,0.5492285,
0,7_2,11_41_23,5.251184,1,0,0,1,2.05001,InstructionPhase,-0.04925239,2.519328,0.1503583,1.507326,7.357558,0.6088126,
0,7_2,11_41_23,5.265039,1,0,0,1,2.063865,InstructionPhase,-0.0494107,2.519372,0.1503723,1.472457,7.292326,0.6398239,
0,7_2,11_41_23,5.276746,1,0,0,1,2.075572,InstructionPhase,-0.04956698,2.519358,0.1503651,1.4731,7.207877,0.6628046,
0,7_2,11_41_23,5.290112,1,0,0,1,2.088937,InstructionPhase,-0.04999411,2.5193,0.150401,1.464028,7.050751,0.6767319,
0,7_2,11_41_23,5.30444,1,0,0,1,2.103265,InstructionPhase,-0.05017555,2.519359,0.1505406,1.474769,6.942629,0.6966504,
0,7_2,11_41_23,5.316184,1,0,0,1,2.11501,InstructionPhase,-0.05036664,2.519402,0.1507173,1.479262,6.818419,0.7201505,
0,7_2,11_41_23,5.328916,1,0,0,1,2.127742,InstructionPhase,-0.05067873,2.519387,0.1506933,1.469532,6.695375,0.736284,
0,7_2,11_41_23,5.342334,1,0,0,1,2.14116,InstructionPhase,-0.05107141,2.519274,0.1506604,1.436031,6.560642,0.7384123,
0,7_2,11_41_23,5.354629,1,0,0,1,2.153454,InstructionPhase,-0.05137587,2.519306,0.150705,1.409019,6.424533,0.7563924,
0,7_2,11_41_23,5.366911,1,0,0,1,2.165737,InstructionPhase,-0.05166674,2.519263,0.150583,1.368193,6.29351,0.7525498,
0,7_2,11_41_23,5.380329,1,0,0,1,2.179155,InstructionPhase,-0.05238724,2.519379,0.1505933,1.341236,5.989233,0.7458366,
0,7_2,11_41_23,5.393378,1,0,0,1,2.192204,InstructionPhase,-0.05280161,2.519446,0.1506383,1.311253,5.799168,0.6901275,
0,7_2,11_41_23,5.405117,1,0,0,1,2.203942,InstructionPhase,-0.05320525,2.51956,0.1505805,1.268874,5.601136,0.6324484,
0,7_2,11_41_23,5.420196,1,0,0,1,2.219021,InstructionPhase,-0.0537771,2.51975,0.1506417,1.193613,5.404584,0.5291252,
0,7_2,11_41_23,5.433317,1,0,0,1,2.232142,InstructionPhase,-0.05418181,2.520015,0.1505933,1.104866,5.246895,0.3789779,
0,7_2,11_41_23,5.446169,1,0,0,1,2.244995,InstructionPhase,-0.05494273,2.520195,0.1502059,0.933954,4.886535,0.1901429,
0,7_2,11_41_23,5.459188,1,0,0,1,2.258013,InstructionPhase,-0.05518734,2.52031,0.1499741,0.8953629,4.703482,0.1224649,
0,7_2,11_41_23,5.472411,1,0,0,1,2.271236,InstructionPhase,-0.05549562,2.520552,0.1497691,0.8268738,4.549293,0.05513367,
0,7_2,11_41_23,5.484711,1,0,0,1,2.283536,InstructionPhase,-0.05566239,2.520832,0.1496584,0.7528534,4.402625,359.9717,
0,7_2,11_41_23,5.497972,1,0,0,1,2.296797,InstructionPhase,-0.05604208,2.520999,0.1495014,0.6888535,4.280249,359.9037,
0,7_2,11_41_23,5.51107,1,0,0,1,2.309896,InstructionPhase,-0.0563277,2.521218,0.1493099,0.6124833,4.146417,359.8342,
0,7_2,11_41_23,5.525235,1,0,0,1,2.324061,InstructionPhase,-0.05670714,2.521664,0.1489923,0.4848808,3.873316,359.692,
0,7_2,11_41_23,5.538083,1,0,0,1,2.336909,InstructionPhase,-0.0568682,2.521878,0.1488659,0.4298519,3.769741,359.6325,
0,7_2,11_41_23,5.550877,1,0,0,1,2.349703,InstructionPhase,-0.05700994,2.522089,0.1486957,0.3769469,3.668226,359.5854,
0,7_2,11_41_23,5.564886,1,0,0,1,2.363712,InstructionPhase,-0.05707896,2.522268,0.1485705,0.3131223,3.615985,359.5429,
0,7_2,11_41_23,5.577748,1,0,0,1,2.376574,InstructionPhase,-0.05707955,2.522396,0.1483902,0.2602546,3.569546,359.5088,
0,7_2,11_41_23,5.589303,1,0,0,1,2.388129,InstructionPhase,-0.05713439,2.522512,0.1482579,0.2123305,3.561985,359.4893,
