SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,xPos,yPos,zPos,xRot,yRot,zRot
0,7_14,10_23_38,2.585689,1,0,0,1,2.379525,InstructionPhase,0.007092953,2.394565,-0.01144588,85.72823,310.5286,0,
0,7_14,10_23_38,2.598916,1,0,0,1,2.392752,InstructionPhase,0.006953955,2.394983,-0.01196665,85.72823,310.5286,0,
0,7_14,10_23_38,2.611489,1,0,0,1,2.405324,InstructionPhase,0.006838202,2.395408,-0.01248914,85.72823,310.5286,0,
0,7_14,10_23_38,2.625706,1,0,0,1,2.419542,InstructionPhase,0.006669521,2.396238,-0.01348048,85.72823,310.5286,0,
0,7_14,10_23_38,2.641649,1,0,0,1,2.435485,InstructionPhase,0.006670475,2.39663,-0.0140264,85.72823,310.5286,0,
0,7_14,10_23_39,2.658521,1,0,0,1,2.452357,InstructionPhase,0.006668329,2.396942,-0.01448125,85.72823,310.5286,0,
0,7_14,10_23_39,2.670988,1,0,0,1,2.464824,InstructionPhase,0.006509781,2.39759,-0.01548237,85.72823,310.5286,0,
0,7_14,10_23_39,2.686068,1,0,0,1,2.479903,InstructionPhase,0.006508112,2.3978,-0.0159325,85.72823,310.5286,0,
0,7_14,10_23_39,2.700072,1,0,0,1,2.493908,InstructionPhase,0.006472468,2.397932,-0.01632744,85.72823,310.5286,0,
0,7_14,10_23_39,2.713588,1,0,0,1,2.507423,InstructionPhase,0.006405354,2.398106,-0.01683384,85.72823,310.5286,0,
0,7_14,10_23_39,2.72621,1,0,0,1,2.520046,InstructionPhase,0.006309628,2.398519,-0.01767832,85.72823,310.5286,0,
0,7_14,10_23_39,2.739432,1,0,0,1,2.533268,InstructionPhase,0.006323218,2.398763,-0.01808399,85.72823,310.5286,0,
0,7_14,10_23_39,2.753571,1,0,0,1,2.547407,InstructionPhase,0.006322384,2.398932,-0.01840097,85.72823,310.5286,0,
0,7_14,10_23_39,2.765809,1,0,0,1,2.559645,InstructionPhase,0.006311774,2.399116,-0.01873779,85.72823,310.5286,0,
0,7_14,10_23_39,2.778848,1,0,0,1,2.572684,InstructionPhase,0.006254196,2.399214,-0.0190205,85.72823,310.5286,0,
0,7_14,10_23_39,2.790388,1,0,0,1,2.584224,InstructionPhase,0.006197691,2.399339,-0.01936728,85.72823,310.5286,0,
0,7_14,10_23_39,2.803323,1,0,0,1,2.597159,InstructionPhase,0.006203651,2.399489,-0.01960289,85.72823,310.5286,0,
0,7_14,10_23_39,2.816113,1,0,0,1,2.609949,InstructionPhase,0.006257057,2.399759,-0.0202505,85.72823,310.5286,0,
0,7_14,10_23_39,2.828418,1,0,0,1,2.622254,InstructionPhase,0.006299973,2.399873,-0.02050066,85.72823,310.5286,0,
0,7_14,10_23_39,2.841136,1,0,0,1,2.634972,InstructionPhase,0.00641799,2.399983,-0.02067703,85.72823,310.5286,0,
0,7_14,10_23_39,2.854166,1,0,0,1,2.648002,InstructionPhase,0.00644958,2.40002,-0.02089155,85.72823,310.5286,0,
0,7_14,10_23_39,2.867461,1,0,0,1,2.661297,InstructionPhase,0.006471634,2.400094,-0.02108294,85.72823,310.5286,0,
0,7_14,10_23_39,2.880116,1,0,0,1,2.673952,InstructionPhase,0.006550789,2.400093,-0.0212152,85.72823,310.5286,0,
0,7_14,10_23_39,2.896273,1,0,0,1,2.690109,InstructionPhase,0.006608725,2.40009,-0.02151507,85.72823,310.5286,0,
0,7_14,10_23_39,2.908581,1,0,0,1,2.702417,InstructionPhase,0.006656051,2.400094,-0.02162796,85.72823,310.5286,0,
