SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,6_23,12_3_41,11.24645,1,0,0,1,0.6980009,0.59, 0.71,0.13, 3.01, 1.55,0.00, 0.00, 1.00,32.68, 3.85, -44.81,-31.47, 2.51, -43.49,-0.03, 0.01, 1.00,0.06, 0.03, 1.00,3.427338,3.574875,0.9060721,0.9665825,-0.2548491,2.250936,5.42,Plane (9)
0,6_23,12_3_41,11.25845,1,0,0,1,0.71,0.52, 0.70,-0.12, 3.05, 1.61,0.00, 0.00, 1.00,32.67, 3.70, -44.58,-31.48, 2.39, -43.30,0.00, 0.02, 1.00,0.05, 0.00, 1.00,3.615967,3.622437,0.9288324,0.9724172,-0.1422625,2.226052,5.42,Plane (9)
0,6_23,12_3_41,11.26942,1,0,0,1,0.7209692,0.86, 0.49,0.77, 2.19, 1.12,0.00, 0.00, 1.00,32.65, 3.60, -44.36,-31.48, 2.42, -43.47,-0.02, 0.00, 1.00,0.05, -0.01, 1.00,3.517502,3.652283,0.9292927,0.9726039,-0.1325484,2.197835,5.42,Plane (9)
0,6_23,12_3_41,11.28067,1,0,0,1,0.732213,0.87, 0.49,0.77, 2.19, 1.12,0.00, 0.00, 1.00,32.64, 3.53, -44.22,-31.49, 2.39, -43.48,-0.02, -0.01, 1.00,0.05, -0.01, 1.00,3.376221,3.781158,1,1,-0.1030882,2.226584,5.42,Plane (9)
0,6_23,12_3_41,11.29172,1,0,0,1,0.743268,0.87, 0.49,0.76, 2.19, 1.12,-0.01, 0.00, 1.00,32.62, 3.43, -44.08,-31.50, 2.29, -43.38,0.00, -0.02, 1.00,0.05, -0.02, 1.00,3.585938,3.822708,1,1,-0.3530948,2.215212,5.42,Plane (9)
0,6_23,12_3_41,11.3023,1,0,0,1,0.7538509,0.87, 0.48,0.76, 2.19, 1.12,-0.01, 0.00, 1.00,32.62, 3.46, -44.25,-31.51, 2.32, -43.57,-0.01, -0.02, 1.00,0.05, -0.01, 1.00,3.637482,3.659729,1,1,-0.3448547,2.31391,5.42,Plane (9)
0,6_23,12_3_42,11.31397,1,0,0,1,0.7655201,0.87, 0.48,0.76, 2.19, 1.12,-0.01, 0.00, 1.00,32.61, 3.44, -44.30,-31.51, 2.28, -43.56,-0.01, -0.02, 1.00,0.04, -0.01, 1.00,3.67778,3.690948,0.9284361,0.9877274,-0.3203044,2.316819,5.42,Plane (9)
0,6_23,12_3_42,11.32579,1,0,0,1,0.7773371,0.87, 0.48,0.76, 2.19, 1.12,-0.01, -0.01, 1.00,32.59, 3.27, -43.97,-31.52, 2.13, -43.32,-0.01, -0.03, 1.00,0.04, -0.02, 1.00,3.699203,3.700821,0.9253373,0.9833876,-0.3429903,2.330989,5.42,Plane (9)
0,6_23,12_3_42,11.33792,1,0,0,1,0.7894707,0.87, 0.47,0.76, 2.19, 1.12,-0.01, -0.01, 1.00,32.59, 3.26, -44.00,-31.54, 2.04, -43.11,-0.02, -0.03, 1.00,0.04, -0.04, 1.00,3.636566,3.754547,0.9253373,0.9833876,-0.3064124,2.296181,5.42,Plane (9)
0,6_23,12_3_42,11.34937,1,0,0,1,0.8009157,0.87, 0.47,0.76, 2.19, 1.11,-0.01, -0.01, 1.00,32.56, 3.26, -43.97,-31.55, 2.01, -43.08,-0.02, -0.03, 1.00,0.04, -0.06, 1.00,3.687103,3.651443,0.8985141,0.9582907,-0.1741797,2.314181,5.42,Plane (9)
0,6_23,12_3_42,11.36072,1,0,0,1,0.8122644,0.87, 0.47,0.76, 2.19, 1.11,-0.01, -0.01, 1.00,32.55, 3.36, -44.34,-31.58, 2.08, -43.37,-0.02, -0.05, 1.00,0.04, -0.05, 1.00,3.638046,3.709549,0.8944228,0.9423962,-0.1861319,2.30987,5.42,Plane (9)
0,6_23,12_3_42,11.37292,1,0,0,1,0.8244715,0.87, 0.46,0.76, 2.18, 1.11,-0.01, -0.01, 1.00,32.55, 3.32, -44.22,-31.58, 1.97, -43.02,-0.02, -0.04, 1.00,0.03, -0.06, 1.00,3.696503,3.769485,0.8719399,0.8927357,-0.107357,2.389104,5.42,Plane (9)
0,6_23,12_3_42,11.38438,1,0,0,1,0.8359232,0.87, 0.46,0.76, 2.18, 1.11,-0.01, -0.02, 1.00,32.56, 3.42, -44.54,-31.59, 2.01, -43.17,-0.03, -0.05, 1.00,0.03, -0.07, 1.00,3.695816,3.754288,0.8719399,0.8927357,-0.2157284,2.332215,5.42,Plane (9)
0,6_23,12_3_42,11.39582,1,0,0,1,0.8473721,0.87, 0.46,0.76, 2.18, 1.11,-0.01, -0.02, 1.00,32.57, 3.36, -44.36,-31.62, 2.26, -43.98,0.00, -0.06, 1.00,0.03, -0.07, 1.00,3.793503,3.728241,0.7446973,0.8210211,-0.2103207,2.339715,5.42,Plane (9)
0,6_23,12_3_42,11.40732,1,0,0,1,0.8588686,0.87, 0.45,0.76, 2.18, 1.11,-0.01, -0.02, 1.00,32.62, 3.28, -44.11,-31.65, 2.16, -43.64,-0.01, -0.11, 0.99,0.03, -0.09, 1.00,3.530273,3.720444,0.6300441,0.6806348,-0.1187074,2.143132,5.42,Plane (9)
