SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus,LookDuration,AvgEyeMoveDist
0,4_3,11_24_19,4.683145,1,0,0,0,0.7078447,0.67,0.62,0.62,1.75,1.71,-0.06,0.11,0.99,32.92,3.03,-34.08,-30.88,1.31,-31.13,0.02,0.2,0.98,0.07,0.22,0.97,3.236755,3.418686,1.0,1.0,-0.71,2.7,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.695633,1,0,0,0,0.7203336,0.67,0.63,0.62,1.75,1.71,-0.06,0.11,0.99,32.92,3.03,-34.08,-30.88,1.31,-31.13,0.02,0.2,0.98,0.07,0.22,0.97,3.236969,3.423752,1.0,1.0,-0.71,2.7,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.708973,1,0,0,0,0.7336731,0.67,0.63,0.62,1.76,1.7,-0.06,0.12,0.99,32.93,3.03,-34.08,-30.89,1.31,-31.13,0.02,0.2,0.98,0.07,0.22,0.97,3.23378,3.417114,1.0,1.0,-0.7,2.7,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.721478,1,0,0,0,0.7461786,0.67,0.63,0.62,1.77,1.7,-0.06,0.13,0.99,32.93,3.04,-34.08,-30.89,1.31,-31.14,0.02,0.19,0.98,0.07,0.22,0.97,3.230698,3.419037,1.0,1.0,-0.69,2.71,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.734101,1,0,0,0,0.7588015,0.67,0.63,0.62,1.77,1.7,-0.06,0.13,0.99,32.97,3.05,-34.08,-30.88,1.32,-31.14,0.01,0.19,0.98,0.08,0.22,0.97,3.239914,3.421646,1.0,1.0,-0.7,2.71,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.745971,1,0,0,0,0.7706714,0.67,0.63,0.62,1.78,1.7,-0.06,0.14,0.99,33.06,3.09,-34.13,-30.77,1.35,-31.14,0.02,0.2,0.98,0.09,0.23,0.97,3.335403,3.584183,1.0,1.0,-0.78,2.78,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.759044,1,0,0,0,0.7837439,0.67,0.63,0.62,1.78,1.7,-0.06,0.14,0.99,33.21,3.18,-34.16,-30.62,1.43,-31.17,0.05,0.21,0.98,0.13,0.24,0.96,3.217346,3.451004,1.0,1.0,-0.96,2.85,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.771584,1,0,0,0,0.7962842,0.66,0.63,0.61,1.79,1.7,-0.06,0.15,0.99,33.17,3.16,-34.17,-30.61,1.43,-31.17,0.07,0.21,0.97,0.13,0.24,0.96,3.237244,3.389069,1.0,1.0,-1.05,2.87,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.784983,1,0,0,0,0.8096828,0.66,0.63,0.61,1.79,1.7,-0.07,0.15,0.99,33.18,3.15,-34.17,-30.63,1.41,-31.17,0.07,0.21,0.97,0.13,0.24,0.96,3.237274,3.42688,1.0,1.0,-1.0,2.88,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.797403,1,0,0,0,0.8221035,0.66,0.63,0.61,1.8,1.7,-0.07,0.16,0.99,33.19,3.16,-34.17,-30.63,1.41,-31.16,0.06,0.21,0.98,0.12,0.24,0.96,3.228226,3.385208,1.0,1.0,-0.99,2.87,5.44,Front Wall,12.404443,0.09391114060359804
