SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,Context,xPos,yPos,zPos,xRot,yRot,zRot
0,7_25,12_9_51,55.79623,2,0,1,1,8.963696,InterTrial,A,0.09942532,2.550238,-0.06755507,332.6185,70.76589,357.6551,
0,7_25,12_9_51,55.8088,2,0,1,1,8.976265,InterTrial,A,0.09923959,2.550113,-0.06791019,332.8016,70.69678,357.6419,
0,7_25,12_9_51,55.81965,2,0,1,1,8.98711,InterTrial,A,0.0992018,2.549817,-0.06820118,333.0918,70.71521,357.5975,
0,7_25,12_9_51,55.83021,2,0,1,1,8.997669,InterTrial,A,0.09910774,2.549577,-0.06846035,333.3071,70.7098,357.5206,
0,7_25,12_9_51,55.8411,2,0,1,1,9.008564,InterTrial,A,0.09926403,2.549066,-0.06858683,333.7203,70.78996,357.5288,
0,7_25,12_9_51,55.85201,2,0,1,1,9.019474,InterTrial,A,0.09944022,2.548587,-0.06860328,334.0762,70.8215,357.5808,
0,7_25,12_9_51,55.86359,2,0,1,1,9.031048,InterTrial,A,0.09971881,2.548054,-0.06850696,334.4662,70.84904,357.6922,
0,7_25,12_9_51,55.874,2,0,1,1,9.041458,InterTrial,A,0.100017,2.547503,-0.06832552,334.849,70.86271,357.8066,
0,7_25,12_9_51,55.88615,2,0,1,1,9.053608,InterTrial,A,0.1004148,2.546817,-0.06803846,335.2553,70.87518,357.937,
0,7_25,12_9_51,55.89643,2,0,1,1,9.063892,InterTrial,A,0.100726,2.546139,-0.06772149,335.6372,70.88746,358.0512,
0,7_25,12_9_51,55.90841,2,0,1,1,9.075867,InterTrial,A,0.1011271,2.545369,-0.06727493,336.0323,70.88887,358.1794,
0,7_25,12_9_51,55.91945,2,0,1,1,9.086906,InterTrial,A,0.1015152,2.544576,-0.06683648,336.3911,70.8716,358.3261,
0,7_25,12_9_51,55.93047,2,0,1,1,9.097927,InterTrial,A,0.1018362,2.543852,-0.0663358,336.7586,70.84349,358.4697,
0,7_25,12_9_51,55.9413,2,0,1,1,9.108761,InterTrial,A,0.1022408,2.543078,-0.06579626,337.1092,70.8215,358.631,
0,7_25,12_9_51,55.95331,2,0,1,1,9.12077,InterTrial,A,0.1024796,2.542292,-0.0653702,337.4503,70.80138,358.827,
0,7_25,12_9_51,55.96376,2,0,1,1,9.131226,InterTrial,A,0.1028212,2.541585,-0.06476116,337.763,70.78455,359.0092,
0,7_25,12_9_51,55.97427,2,0,1,1,9.141731,InterTrial,A,0.1031679,2.540944,-0.06404173,338.0558,70.74065,359.225,
0,7_25,12_9_51,55.98586,2,0,1,1,9.15332,InterTrial,A,0.1035386,2.540266,-0.06314695,338.3167,70.645,359.4513,
0,7_25,12_9_51,55.99727,2,0,1,1,9.16473,InterTrial,A,0.1038055,2.539618,-0.06219852,338.5394,70.50214,359.6689,
0,7_25,12_9_51,56.00978,2,0,1,1,9.177238,InterTrial,A,0.1040319,2.538953,-0.06119359,338.749,70.30798,359.8883,
0,7_25,12_9_51,56.02224,2,0,1,1,9.189705,InterTrial,A,0.1043551,2.538283,-0.05990624,338.95,70.06641,0.07897571,
0,7_25,12_9_51,56.03318,2,0,1,1,9.200638,InterTrial,A,0.1046041,2.537529,-0.05845678,339.1634,69.74165,0.2615761,
0,7_25,12_9_51,56.04436,2,0,1,1,9.211826,InterTrial,A,0.1049083,2.536766,-0.05683267,339.419,69.35108,0.4407842,
0,7_25,12_9_51,56.05514,2,0,1,1,9.222603,InterTrial,A,0.1051509,2.535833,-0.05495381,339.7274,68.82352,0.6376982,
0,7_25,12_9_51,56.06598,2,0,1,1,9.23344,InterTrial,A,0.105414,2.534939,-0.05283189,340.0724,68.17627,0.8698076,
0,7_25,12_9_51,56.0774,2,0,1,1,9.244858,InterTrial,A,0.1056306,2.533845,-0.05052698,340.4662,67.36043,1.153363,
0,7_25,12_9_51,56.09055,2,0,1,1,9.258011,InterTrial,A,0.1058487,2.532718,-0.04800117,340.9294,66.45045,1.423831,
0,7_25,12_9_51,56.10162,2,0,1,1,9.269081,InterTrial,A,0.1057951,2.531489,-0.04530716,341.4719,65.46011,1.667729,
0,7_25,12_9_51,56.11281,2,0,1,1,9.28027,InterTrial,A,0.1057839,2.530201,-0.04252076,342.0556,64.44475,1.87679,
0,7_25,12_9_51,56.12408,2,0,1,1,9.291546,InterTrial,A,0.1056203,2.528841,-0.03972864,342.6645,63.4263,2.046678,
0,7_25,12_9_51,56.13493,2,0,1,1,9.302391,InterTrial,A,0.1053569,2.527385,-0.03687859,343.2829,62.33899,2.199666,
0,7_25,12_9_51,56.14613,2,0,1,1,9.313591,InterTrial,A,0.1051452,2.526037,-0.03395021,343.8259,61.24545,2.3654,
0,7_25,12_9_51,56.15693,2,0,1,1,9.32439,InterTrial,A,0.1047374,2.52486,-0.03092623,344.3354,60.07259,2.571729,
0,7_25,12_9_51,56.16787,2,0,1,1,9.335327,InterTrial,A,0.1043531,2.523644,-0.02789378,344.7997,58.89442,2.791967,
0,7_25,12_9_51,56.17993,2,0,1,1,9.347393,InterTrial,A,0.1037369,2.522446,-0.02470589,345.3033,57.57572,3.049269,
0,7_25,12_9_51,56.19075,2,0,1,1,9.358212,InterTrial,A,0.1029712,2.521015,-0.02149403,345.9151,56.16476,3.28071,
0,7_25,12_9_51,56.20254,2,0,1,1,9.370003,InterTrial,A,0.1020533,2.51947,-0.01814985,346.6305,54.6767,3.429264,
0,7_25,12_9_51,56.21329,2,0,1,1,9.380749,InterTrial,A,0.1008826,2.517712,-0.0149101,347.3632,53.1372,3.488189,
0,7_25,12_9_51,56.22456,2,0,1,1,9.392017,InterTrial,A,0.0995388,2.516046,-0.01145232,348.1206,51.48283,3.440332,
0,7_25,12_9_51,56.2353,2,0,1,1,9.40276,InterTrial,A,0.09807694,2.514446,-0.008093715,348.8058,49.80789,3.328683,
0,7_25,12_9_51,56.24621,2,0,1,1,9.41367,InterTrial,A,0.09643972,2.513079,-0.004579902,349.4114,48.06757,3.120038,
0,7_25,12_9_51,56.25716,2,0,1,1,9.424618,InterTrial,A,0.09488308,2.511736,-0.0009642839,349.9995,46.34009,2.875973,
0,7_25,12_9_51,56.26852,2,0,1,1,9.435982,InterTrial,A,0.09288287,2.510155,0.00238657,350.6015,44.55101,2.582413,
0,7_25,12_9_51,56.27898,2,0,1,1,9.446438,InterTrial,A,0.09090102,2.508656,0.005898237,351.2101,42.73414,2.269346,
0,7_25,12_9_51,56.29011,2,0,1,1,9.457569,InterTrial,A,0.08871305,2.507236,0.009330034,351.7459,40.83442,1.964519,
0,7_25,12_9_51,56.3024,2,0,1,1,9.469864,InterTrial,A,0.08632517,2.505958,0.01266706,352.2058,38.89053,1.671114,
0,7_25,12_9_51,56.3133,2,0,1,1,9.480759,InterTrial,A,0.08376229,2.504706,0.01578546,352.5313,36.8884,1.417573,
0,7_25,12_9_51,56.3243,2,0,1,1,9.491764,InterTrial,A,0.081182,2.50356,0.01893353,352.8417,34.87724,1.177197,
0,7_25,12_9_51,56.33536,2,0,1,1,9.502823,InterTrial,A,0.07844961,2.502512,0.02205646,353.1284,32.80824,0.9385523,
0,7_25,12_9_51,56.34621,2,0,1,1,9.513672,InterTrial,A,0.07576048,2.501477,0.02506351,353.386,30.75018,0.6924063,
0,7_25,12_9_51,56.3573,2,0,1,1,9.524757,InterTrial,A,0.07278407,2.500566,0.02779973,353.5608,28.67557,0.4460209,
0,7_25,12_9_51,56.36877,2,0,1,1,9.536232,InterTrial,A,0.06992662,2.499579,0.0305469,353.7112,26.62934,0.2036442,
0,7_25,12_9_52,56.38001,2,0,1,1,9.547474,InterTrial,A,0.06681359,2.498638,0.03287172,353.7982,24.58487,359.9801,
0,7_25,12_9_52,56.39104,2,0,1,1,9.558498,InterTrial,A,0.06385887,2.497921,0.03529108,353.8514,22.56137,359.8074,
0,7_25,12_9_52,56.4031,2,0,1,1,9.570564,InterTrial,A,0.06081939,2.49737,0.03757679,353.8598,20.55044,359.6851,
0,7_25,12_9_52,56.41378,2,0,1,1,9.581245,InterTrial,A,0.05785513,2.496856,0.03988218,353.8292,18.56553,359.5794,
0,7_25,12_9_52,56.425,2,0,1,1,9.592464,InterTrial,A,0.05473876,2.496421,0.04189408,353.7872,16.58839,359.5425,
0,7_25,12_9_52,56.43596,2,0,1,1,9.603424,InterTrial,A,0.05166221,2.495894,0.04389143,353.757,14.63092,359.4903,
0,7_25,12_9_52,56.44684,2,0,1,1,9.614304,InterTrial,A,0.04856741,2.495326,0.04562998,353.7377,12.68502,359.4319,
0,7_25,12_9_52,56.45759,2,0,1,1,9.62505,InterTrial,A,0.04531157,2.494734,0.04710853,353.7408,10.78716,359.3173,
0,7_25,12_9_52,56.46962,2,0,1,1,9.637077,InterTrial,A,0.04220915,2.494185,0.04843056,353.7628,8.958661,359.1345,
0,7_25,12_9_52,56.48011,2,0,1,1,9.647572,InterTrial,A,0.03906405,2.493641,0.04956567,353.7986,7.210243,358.903,
0,7_25,12_9_52,56.49129,2,0,1,1,9.658752,InterTrial,A,0.03605211,2.49307,0.05066574,353.8175,5.504018,358.6968,
0,7_25,12_9_52,56.50213,2,0,1,1,9.66959,InterTrial,A,0.03312588,2.492598,0.05154419,353.7783,3.85151,358.5519,
0,7_25,12_9_52,56.51455,2,0,1,1,9.682007,InterTrial,A,0.03030992,2.492228,0.05232894,353.694,2.198739,358.4664,
0,7_25,12_9_52,56.5256,2,0,1,1,9.693066,InterTrial,A,0.02739453,2.491855,0.05296969,353.6215,0.5643243,358.3915,
0,7_25,12_9_52,56.53807,2,0,1,1,9.705532,InterTrial,A,0.02455246,2.491472,0.05345309,353.5423,358.9748,358.2892,
0,7_25,12_9_52,56.54886,2,0,1,1,9.716324,InterTrial,A,0.02196717,2.491259,0.05396283,353.4836,357.4447,358.1331,
0,7_25,12_9_52,56.55971,2,0,1,1,9.727173,InterTrial,A,0.01918054,2.490934,0.05424106,353.4159,355.9193,357.9777,
0,7_25,12_9_52,56.57204,2,0,1,1,9.739506,InterTrial,A,0.01654971,2.490614,0.05435336,353.3785,354.4441,357.8131,
0,7_25,12_9_52,56.58822,2,0,1,1,9.755684,InterTrial,A,0.01126277,2.490128,0.05470157,353.2578,351.4818,357.5663,
0,7_25,12_9_52,56.59883,2,0,1,1,9.766289,InterTrial,A,0.008688927,2.490036,0.05463493,353.204,350.0479,357.4434,
0,7_25,12_9_52,56.60952,2,0,1,1,9.776981,InterTrial,A,0.006181598,2.489869,0.05447054,353.1566,348.6026,357.324,
0,7_25,12_9_52,56.62014,2,0,1,1,9.787598,InterTrial,A,0.003682971,2.489694,0.05424178,353.1259,347.1898,357.1883,
0,7_25,12_9_52,56.63102,2,0,1,1,9.798477,InterTrial,A,0.001438975,2.489573,0.05406082,353.0986,345.8169,357.0432,
0,7_25,12_9_52,56.64227,2,0,1,1,9.809727,InterTrial,A,-0.0007454157,2.489531,0.05371916,353.0349,344.5358,356.9149,
0,7_25,12_9_52,56.65286,2,0,1,1,9.820324,InterTrial,A,-0.00274539,2.489593,0.05339873,352.9474,343.3063,356.8094,
0,7_25,12_9_52,56.664,2,0,1,1,9.831459,InterTrial,A,-0.004729629,2.489571,0.05297232,352.8257,342.186,356.7195,
0,7_25,12_9_52,56.67498,2,0,1,1,9.842442,InterTrial,A,-0.006590962,2.48948,0.0524857,352.7251,341.1107,356.5854,
0,7_25,12_9_52,56.68636,2,0,1,1,9.853821,InterTrial,A,-0.008373857,2.489272,0.05208457,352.6391,340.1445,356.4206,
0,7_25,12_9_52,56.69673,2,0,1,1,9.864193,InterTrial,A,-0.01017725,2.489179,0.0515995,352.5809,339.2026,356.2454,
0,7_25,12_9_52,56.70844,2,0,1,1,9.875896,InterTrial,A,-0.01176977,2.489035,0.05102408,352.5364,338.3461,356.1149,
0,7_25,12_9_52,56.72009,2,0,1,1,9.887554,InterTrial,A,-0.01331627,2.489052,0.05059052,352.4807,337.5056,356.0296,
0,7_25,12_9_52,56.73198,2,0,1,1,9.899441,InterTrial,A,-0.01470792,2.488966,0.0500499,352.4079,336.7199,355.9898,
0,7_25,12_9_52,56.7434,2,0,1,1,9.910862,InterTrial,A,-0.01606667,2.488919,0.04962409,352.3367,335.9871,355.9865,
0,7_25,12_9_52,56.75428,2,0,1,1,9.921745,InterTrial,A,-0.01738536,2.488799,0.04908347,352.2796,335.247,355.9848,
0,7_25,12_9_52,56.76495,2,0,1,1,9.932411,InterTrial,A,-0.01859319,2.488643,0.04857111,352.2488,334.5414,355.9787,
0,7_25,12_9_52,56.77583,2,0,1,1,9.943295,InterTrial,A,-0.01976585,2.488485,0.04814231,352.2559,333.8661,355.9471,
0,7_25,12_9_52,56.78727,2,0,1,1,9.954727,InterTrial,A,-0.02085388,2.488292,0.04764259,352.3022,333.2491,355.8884,
0,7_25,12_9_52,56.79939,2,0,1,1,9.966846,InterTrial,A,-0.02199054,2.488139,0.04721522,352.3662,332.7141,355.8221,
0,7_25,12_9_52,56.81033,2,0,1,1,9.977787,InterTrial,A,-0.02295697,2.487833,0.04672337,352.4323,332.2297,355.7764,
0,7_25,12_9_52,56.82244,2,0,1,1,9.989899,InterTrial,A,-0.02388287,2.487634,0.04634929,352.5253,331.7689,355.7515,
0,7_25,12_9_52,56.83334,2,0,1,1,10.0008,InterTrial,A,-0.02496719,2.487158,0.04573369,352.6053,331.3378,355.752,
0,7_25,12_9_52,56.84522,2,0,1,1,10.01268,InterTrial,A,-0.02576399,2.486881,0.04544115,352.7269,330.959,355.7901,
0,7_25,12_9_52,56.85623,2,0,1,1,10.02369,InterTrial,A,-0.02656889,2.486513,0.04508984,352.8743,330.6095,355.8613,
0,7_25,12_9_52,56.86717,2,0,1,1,10.03463,InterTrial,A,-0.02726603,2.486103,0.04475737,353.0294,330.2874,355.9279,
0,7_25,12_9_52,56.87819,2,0,1,1,10.04565,InterTrial,A,-0.02792323,2.485668,0.0445261,353.1905,330.033,356.0089,
0,7_25,12_9_52,56.88909,2,0,1,1,10.05655,InterTrial,A,-0.02846956,2.48524,0.04429841,353.3423,329.8031,356.095,
0,7_25,12_9_52,56.90148,2,0,1,1,10.06894,InterTrial,A,-0.02893758,2.484735,0.04412234,353.4983,329.687,356.1636,
0,7_25,12_9_52,56.91378,2,0,1,1,10.08124,InterTrial,A,-0.02934539,2.484267,0.04408479,353.6421,329.6029,356.2205,
0,7_25,12_9_52,56.92544,2,0,1,1,10.0929,InterTrial,A,-0.02968574,2.483706,0.04407656,353.7967,329.5505,356.2725,
0,7_25,12_9_52,56.93642,2,0,1,1,10.10388,InterTrial,A,-0.03018808,2.483183,0.04409826,353.9477,329.5131,356.3189,
0,7_25,12_9_52,56.94743,2,0,1,1,10.11489,InterTrial,A,-0.03045058,2.482635,0.04414272,354.0936,329.5256,356.369,
0,7_25,12_9_52,56.95827,2,0,1,1,10.12573,InterTrial,A,-0.03080046,2.482036,0.04415536,354.2297,329.5747,356.4277,
0,7_25,12_9_52,56.96995,2,0,1,1,10.13741,InterTrial,A,-0.03097081,2.48141,0.0442543,354.3713,329.6691,356.4751,
0,7_25,12_9_52,56.98077,2,0,1,1,10.14823,InterTrial,A,-0.03108418,2.480817,0.04440486,354.5284,329.8215,356.5203,
0,7_25,12_9_52,56.99181,2,0,1,1,10.15927,InterTrial,A,-0.03113461,2.480125,0.04456377,354.7021,329.9995,356.5759,
0,7_25,12_9_52,57.00418,2,0,1,1,10.17164,InterTrial,A,-0.03115988,2.479434,0.04482996,354.8953,330.2416,356.5993,
0,7_25,12_9_52,57.01572,2,0,1,1,10.18318,InterTrial,A,-0.0311209,2.478686,0.04507303,355.0962,330.5127,356.625,
0,7_25,12_9_52,57.0269,2,0,1,1,10.19436,InterTrial,A,-0.03095686,2.477958,0.0453788,355.3315,330.8614,356.6505,
0,7_25,12_9_52,57.03858,2,0,1,1,10.20604,InterTrial,A,-0.03065801,2.477238,0.04578018,355.6035,331.2584,356.6877,
0,7_25,12_9_52,57.0493,2,0,1,1,10.21677,InterTrial,A,-0.03029919,2.476491,0.04616797,355.9003,331.704,356.7278,
0,7_25,12_9_52,57.06007,2,0,1,1,10.22753,InterTrial,A,-0.02987278,2.475646,0.04659355,356.2807,332.2356,356.74,
0,7_25,12_9_52,57.07112,2,0,1,1,10.23858,InterTrial,A,-0.0292666,2.4747,0.0470022,356.6996,332.8092,356.7217,
0,7_25,12_9_52,57.08187,2,0,1,1,10.24934,InterTrial,A,-0.02846885,2.473691,0.04743576,357.2445,333.5281,356.6271,
0,7_25,12_9_52,57.09301,2,0,1,1,10.26048,InterTrial,A,-0.02764618,2.472627,0.04782629,357.8073,334.2736,356.5057,
0,7_25,12_9_52,57.10495,2,0,1,1,10.27242,InterTrial,A,-0.02657342,2.471509,0.04824877,358.4016,335.1135,356.3484,
0,7_25,12_9_52,57.11572,2,0,1,1,10.28318,InterTrial,A,-0.02553952,2.47038,0.0486908,358.9813,335.9832,356.2509,
0,7_25,12_9_52,57.12742,2,0,1,1,10.29488,InterTrial,A,-0.02441025,2.469214,0.04903793,359.5001,336.8644,356.2378,
0,7_25,12_9_52,57.13868,2,0,1,1,10.30614,InterTrial,A,-0.02332258,2.468218,0.04953659,359.9822,337.7364,356.2841,
0,7_25,12_9_52,57.15059,2,0,1,1,10.31805,InterTrial,A,-0.0210588,2.466066,0.05040479,0.8105553,339.39,356.4426,
0,7_25,12_9_52,57.16133,2,0,1,1,10.3288,InterTrial,A,-0.01982045,2.46509,0.05077887,1.120265,340.1966,356.6456,
0,7_25,12_9_52,57.1723,2,0,1,1,10.33976,InterTrial,A,-0.01861656,2.464011,0.05120063,1.421263,340.9644,356.8255,
0,7_25,12_9_52,57.18336,2,0,1,1,10.35083,InterTrial,A,-0.01746273,2.462904,0.05169833,1.725131,341.7146,357.0141,
0,7_25,12_9_52,57.1946,2,0,1,1,10.36206,InterTrial,A,-0.01642096,2.461743,0.05212426,2.051507,342.4741,357.1971,
0,7_25,12_9_52,57.2057,2,0,1,1,10.37317,InterTrial,A,-0.01529241,2.460454,0.05258,2.355376,343.1812,357.4286,
0,7_25,12_9_52,57.21723,2,0,1,1,10.38469,InterTrial,A,-0.01428401,2.45918,0.05309951,2.681856,343.8516,357.6669,
0,7_25,12_9_52,57.22785,2,0,1,1,10.39531,InterTrial,A,-0.01327133,2.457851,0.05363512,2.959992,344.4951,357.9017,
0,7_25,12_9_52,57.23909,2,0,1,1,10.40655,InterTrial,A,-0.01254368,2.456527,0.05417013,3.227686,345.1465,358.081,
0,7_25,12_9_52,57.24996,2,0,1,1,10.41742,InterTrial,A,-0.01174653,2.455197,0.05480397,3.475292,345.8099,358.1989,
0,7_25,12_9_52,57.26114,2,0,1,1,10.4286,InterTrial,A,-0.01099932,2.453987,0.05544233,3.740302,346.4784,358.2826,
0,7_25,12_9_52,57.27229,2,0,1,1,10.43975,InterTrial,A,-0.01041317,2.452694,0.05608702,4.006499,347.1201,358.3788,
0,7_25,12_9_52,57.28336,2,0,1,1,10.45082,InterTrial,A,-0.009735823,2.451519,0.05670261,4.337783,347.737,358.4902,
0,7_25,12_9_52,57.2945,2,0,1,1,10.46196,InterTrial,A,-0.009163857,2.450402,0.05725348,4.741965,348.3317,358.5655,
0,7_25,12_9_52,57.30561,2,0,1,1,10.47307,InterTrial,A,-0.008529305,2.449256,0.05767572,5.195853,348.9233,358.5966,
0,7_25,12_9_52,57.31696,2,0,1,1,10.48442,InterTrial,A,-0.008065939,2.448216,0.05803502,5.656166,349.5268,358.6146,
0,7_25,12_9_52,57.32785,2,0,1,1,10.49532,InterTrial,A,-0.007428646,2.447299,0.05843902,6.071157,350.1116,358.6764,
0,7_25,12_9_52,57.33895,2,0,1,1,10.50642,InterTrial,A,-0.006868124,2.446643,0.05880201,6.428153,350.6378,358.863,
0,7_25,12_9_52,57.35027,2,0,1,1,10.51773,InterTrial,A,-0.006305099,2.446159,0.05921042,6.699313,351.0737,359.1768,
0,7_25,12_9_52,57.36138,2,0,1,1,10.52884,InterTrial,A,-0.005884051,2.445814,0.05973125,6.896932,351.4701,359.4962,
0,7_25,12_9_53,57.37327,2,0,1,1,10.54073,InterTrial,A,-0.005547404,2.445692,0.06024635,6.993351,351.851,359.7885,
0,7_25,12_9_53,57.38424,2,0,1,1,10.5517,InterTrial,A,-0.005044103,2.445532,0.06080747,7.043848,352.2783,0.03073705,
0,7_25,12_9_53,57.39502,2,0,1,1,10.56248,InterTrial,A,-0.004609108,2.445643,0.06132853,7.019335,352.716,0.2405277,
0,7_25,12_9_53,57.40706,2,0,1,1,10.57452,InterTrial,A,-0.004040837,2.445788,0.06194627,6.965314,353.1812,0.4312205,
0,7_25,12_9_53,57.41917,2,0,1,1,10.58663,InterTrial,A,-0.003566861,2.44592,0.06251049,6.903419,353.6732,0.6445836,
0,7_25,12_9_53,57.43074,2,0,1,1,10.5982,InterTrial,A,-0.003017783,2.446076,0.0630393,6.822331,354.1266,0.8545427,
0,7_25,12_9_53,57.44175,2,0,1,1,10.60921,InterTrial,A,-0.002561927,2.446295,0.06345749,6.760097,354.5512,1.072026,
0,7_25,12_9_53,57.45377,2,0,1,1,10.62123,InterTrial,A,-0.002070665,2.446574,0.06393802,6.694324,354.9234,1.277099,
0,7_25,12_9_53,57.46529,2,0,1,1,10.63276,InterTrial,A,-0.001532555,2.446707,0.06435549,6.656526,355.2794,1.467741,
0,7_25,12_9_53,57.47768,2,0,1,1,10.64514,InterTrial,A,-0.001046538,2.446872,0.06473327,6.646509,355.6347,1.621134,
0,7_25,12_9_53,57.48857,2,0,1,1,10.65603,InterTrial,A,-0.0004843473,2.446947,0.06501329,6.639958,356.0041,1.761289,
0,7_25,12_9_53,57.50192,2,0,1,1,10.66938,InterTrial,A,-0.0001024008,2.447019,0.065135,6.602627,356.3498,1.895526,
0,7_25,12_9_53,57.51359,2,0,1,1,10.68105,InterTrial,A,0.0004479885,2.447217,0.06544447,6.528308,356.6893,2.040144,
0,7_25,12_9_53,57.5243,2,0,1,1,10.69176,InterTrial,A,0.0009942055,2.447405,0.06571424,6.447133,357.0198,2.167781,
0,7_25,12_9_53,57.53592,2,0,1,1,10.70338,InterTrial,A,0.001407743,2.447698,0.06594372,6.34506,357.3425,2.255536,
0,7_25,12_9_53,57.54654,2,0,1,1,10.714,InterTrial,A,0.001942277,2.447924,0.06615341,6.244021,357.655,2.340232,
0,7_25,12_9_53,57.55711,2,0,1,1,10.72458,InterTrial,A,0.002351165,2.448206,0.06634104,6.130995,357.9557,2.428418,
0,7_25,12_9_53,57.5682,2,0,1,1,10.73566,InterTrial,A,0.002854228,2.448506,0.06649673,6.028002,358.2066,2.515825,
0,7_25,12_9_53,57.57895,2,0,1,1,10.74641,InterTrial,A,0.00319469,2.448798,0.06667793,5.904882,358.4281,2.615935,
0,7_25,12_9_53,57.59547,2,0,1,1,10.76293,InterTrial,A,0.003926635,2.449444,0.06700969,5.628565,358.8601,2.779604,
0,7_25,12_9_53,57.60578,2,0,1,1,10.77324,InterTrial,A,0.004327655,2.449756,0.06716442,5.448964,359.0471,2.786064,
0,7_25,12_9_53,57.61676,2,0,1,1,10.78422,InterTrial,A,0.004611611,2.450098,0.06725442,5.249418,359.2768,2.78135,
0,7_25,12_9_53,57.62883,2,0,1,1,10.79629,InterTrial,A,0.005025387,2.450434,0.06740713,5.050437,359.5132,2.778994,
0,7_25,12_9_53,57.64035,2,0,1,1,10.80781,InterTrial,A,0.005363345,2.450819,0.06750441,4.851633,359.7109,2.782417,
0,7_25,12_9_53,57.65279,2,0,1,1,10.82026,InterTrial,A,0.005677819,2.451229,0.06760919,4.656733,359.9114,2.768106,
0,7_25,12_9_53,57.66375,2,0,1,1,10.83121,InterTrial,A,0.006017685,2.451573,0.06772077,4.452949,0.1129129,2.692773,
0,7_25,12_9_53,57.67472,2,0,1,1,10.84218,InterTrial,A,0.006278753,2.451916,0.0678823,4.232062,0.3330807,2.550455,
0,7_25,12_9_53,57.68594,2,0,1,1,10.8534,InterTrial,A,0.006636858,2.452188,0.06794465,4.024386,0.555794,2.400067,
0,7_25,12_9_53,57.69676,2,0,1,1,10.86422,InterTrial,A,0.007029533,2.452448,0.06797647,3.841753,0.7633423,2.248914,
0,7_25,12_9_53,57.70885,2,0,1,1,10.87632,InterTrial,A,0.007340312,2.452631,0.0679307,3.711012,0.9401966,2.157884,
0,7_25,12_9_53,57.72259,2,0,1,1,10.89005,InterTrial,A,0.007622242,2.452793,0.06786025,3.614139,1.032559,2.101988,
0,7_25,12_9_53,57.73376,2,0,1,1,10.90123,InterTrial,A,0.00782299,2.45295,0.0677768,3.53523,1.10009,2.048042,
0,7_25,12_9_53,57.74469,2,0,1,1,10.91215,InterTrial,A,0.008050323,2.45307,0.0676347,3.442385,1.165316,1.965595,
0,7_25,12_9_53,57.75557,2,0,1,1,10.92303,InterTrial,A,0.008173108,2.453156,0.0673883,3.362237,1.203006,1.845253,
0,7_25,12_9_53,57.76666,2,0,1,1,10.93412,InterTrial,A,0.008361578,2.453331,0.06719482,3.282388,1.253886,1.748685,
0,7_25,12_9_53,57.77744,2,0,1,1,10.9449,InterTrial,A,0.008409262,2.453588,0.06689727,3.194892,1.278373,1.65607,
0,7_25,12_9_53,57.78908,2,0,1,1,10.95654,InterTrial,A,0.008524179,2.453825,0.06662965,3.102714,1.265828,1.577949,
0,7_25,12_9_53,57.80136,2,0,1,1,10.96882,InterTrial,A,0.008638144,2.454074,0.06628323,2.998281,1.232071,1.503248,
0,7_25,12_9_53,57.81194,2,0,1,1,10.9794,InterTrial,A,0.008693576,2.454404,0.0659821,2.898349,1.191818,1.422187,
0,7_25,12_9_53,57.82299,2,0,1,1,10.99045,InterTrial,A,0.008741856,2.454745,0.06560266,2.791505,1.126226,1.325853,
0,7_25,12_9_53,57.83408,2,0,1,1,11.00154,InterTrial,A,0.008713365,2.455084,0.06515861,2.661842,1.065597,1.231097,
0,7_25,12_9_53,57.84482,2,0,1,1,11.01228,InterTrial,A,0.008750558,2.455492,0.06474257,2.538453,0.9915904,1.132795,
0,7_25,12_9_53,57.85548,2,0,1,1,11.02294,InterTrial,A,0.008818865,2.455988,0.06434548,2.407562,0.9290596,1.032493,
0,7_25,12_9_53,57.8666,2,0,1,1,11.03407,InterTrial,A,0.008827686,2.456457,0.06393242,2.270817,0.8338575,0.9437338,
0,7_25,12_9_53,57.87869,2,0,1,1,11.04615,InterTrial,A,0.008677602,2.456949,0.063483,2.112096,0.7199854,0.8438866,
0,7_25,12_9_53,57.88919,2,0,1,1,11.05665,InterTrial,A,0.008593202,2.457429,0.06301391,1.973637,0.5875219,0.7566692,
0,7_25,12_9_53,57.9004,2,0,1,1,11.06786,InterTrial,A,0.008468986,2.457919,0.06262565,1.8281,0.4460112,0.6668965,
0,7_25,12_9_53,57.91139,2,0,1,1,11.07885,InterTrial,A,0.008347631,2.458388,0.06214011,1.694345,0.3084231,0.5907946,
0,7_25,12_9_53,57.92216,2,0,1,1,11.08962,InterTrial,A,0.00831449,2.458896,0.06162727,1.544998,0.1637842,0.5185401,
0,7_25,12_9_53,57.9331,2,0,1,1,11.10056,InterTrial,A,0.008228421,2.459407,0.06114244,1.405653,0.04834582,0.4590769,
0,7_25,12_9_53,57.94428,2,0,1,1,11.11174,InterTrial,A,0.008143663,2.4599,0.06067371,1.268442,359.9301,0.3928434,
0,7_25,12_9_53,57.95592,2,0,1,1,11.12339,InterTrial,A,0.008033395,2.460356,0.06005061,1.137447,359.821,0.3263295,
0,7_25,12_9_53,57.96945,2,0,1,1,11.13691,InterTrial,A,0.007997632,2.460813,0.05961621,1.014393,359.7163,0.2391064,
0,7_25,12_9_53,57.98118,2,0,1,1,11.14864,InterTrial,A,0.007880926,2.461266,0.05920088,0.9064736,359.6254,0.1675754,
