SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,Context,xPos,yPos,zPos,xRot,yRot,zRot
0,7_25,11_54_17,40.43756,2,0,1,1,0.4732094,InterTrial,A,0.01795137,2.424213,-0.0022012,359.8435,359.2921,1.468613,
0,7_25,11_54_17,40.44847,2,0,1,1,0.4841232,InterTrial,A,0.01780105,2.424168,-0.002099514,359.8454,359.2576,1.484827,
0,7_25,11_54_17,40.45948,2,0,1,1,0.4951324,InterTrial,A,0.01772988,2.424144,-0.002059102,359.8491,359.2313,1.48143,
0,7_25,11_54_17,40.47033,2,0,1,1,0.5059776,InterTrial,A,0.0176698,2.42415,-0.002080798,359.8496,359.2058,1.501725,
0,7_25,11_54_17,40.48074,2,0,1,1,0.5163918,InterTrial,A,0.01762378,2.424152,-0.002023935,359.8463,359.1847,1.48287,
0,7_25,11_54_17,40.49315,2,0,1,1,0.528801,InterTrial,A,0.01761663,2.424178,-0.00200069,359.8398,359.1755,1.452389,
0,7_25,11_54_17,40.50379,2,0,1,1,0.539444,InterTrial,A,0.01755381,2.42416,-0.002000332,359.8397,359.1555,1.429719,
0,7_25,11_54_17,40.51469,2,0,1,1,0.5503464,InterTrial,A,0.01747513,2.424164,-0.001947522,359.8438,359.1509,1.417255,
0,7_25,11_54_17,40.52669,2,0,1,1,0.5623436,InterTrial,A,0.01743364,2.424163,-0.002006769,359.8467,359.1342,1.423185,
0,7_25,11_54_17,40.53831,2,0,1,1,0.5739632,InterTrial,A,0.01739109,2.424148,-0.002011895,359.8524,359.1173,1.439807,
0,7_25,11_54_17,40.54907,2,0,1,1,0.5847206,InterTrial,A,0.01738858,2.424194,-0.001953363,359.8741,359.1045,1.461928,
0,7_25,11_54_17,40.56577,2,0,1,1,0.6014175,InterTrial,A,0.01732373,2.424103,-0.001966834,359.8784,359.0949,1.475051,
0,7_25,11_54_17,40.57676,2,0,1,1,0.6124077,InterTrial,A,0.01731265,2.424088,-0.001976848,359.8841,359.0986,1.474464,
0,7_25,11_54_17,40.58741,2,0,1,1,0.6230659,InterTrial,A,0.01729846,2.424079,-0.001922369,359.8976,359.1036,1.469833,
0,7_25,11_54_17,40.59944,2,0,1,1,0.6350899,InterTrial,A,0.01729119,2.424087,-0.001945376,359.9001,359.1149,1.478902,
0,7_25,11_54_17,40.61056,2,0,1,1,0.6462135,InterTrial,A,0.01729584,2.424098,-0.001934171,359.9031,359.1206,1.4894,
0,7_25,11_54_17,40.62153,2,0,1,1,0.6571808,InterTrial,A,0.01730883,2.424109,-0.001959443,359.8993,359.1342,1.492987,
0,7_25,11_54_17,40.63422,2,0,1,1,0.6698761,InterTrial,A,0.01734126,2.424175,-0.001992941,359.8887,359.1318,1.507371,
0,7_25,11_54_17,40.64629,2,0,1,1,0.6819382,InterTrial,A,0.01742804,2.424151,-0.00213325,359.8858,359.1487,1.507742,
0,7_25,11_54_17,40.65978,2,0,1,1,0.6954346,InterTrial,A,0.01744759,2.424168,-0.002178788,359.8807,359.1499,1.513256,
0,7_25,11_54_17,40.67068,2,0,1,1,0.7063332,InterTrial,A,0.01751828,2.424215,-0.002174616,359.8676,359.1544,1.517024,
0,7_25,11_54_17,40.68177,2,0,1,1,0.7174187,InterTrial,A,0.01754773,2.424248,-0.002212405,359.8509,359.1594,1.512319,
0,7_25,11_54_17,40.69271,2,0,1,1,0.728363,InterTrial,A,0.01761031,2.424281,-0.002225399,359.8268,359.1544,1.502371,
0,7_25,11_54_17,40.70388,2,0,1,1,0.7395287,InterTrial,A,0.01762795,2.424343,-0.00223577,359.8104,359.1634,1.48787,
0,7_25,11_54_17,40.71459,2,0,1,1,0.7502441,InterTrial,A,0.01766837,2.424345,-0.002230525,359.7939,359.1722,1.46942,
0,7_25,11_54_17,40.72572,2,0,1,1,0.7613716,InterTrial,A,0.01769269,2.424373,-0.002269626,359.7868,359.1805,1.448159,
0,7_25,11_54_17,40.73701,2,0,1,1,0.7726593,InterTrial,A,0.01773989,2.424398,-0.002285004,359.7741,359.183,1.43685,
0,7_25,11_54_17,40.7484,2,0,1,1,0.7840538,InterTrial,A,0.01774693,2.424437,-0.002242208,359.7691,359.1847,1.428188,
0,7_25,11_54_17,40.75928,2,0,1,1,0.7949371,InterTrial,A,0.01777947,2.424466,-0.002257228,359.7644,359.2043,1.420168,
0,7_25,11_54_17,40.77128,2,0,1,1,0.8069344,InterTrial,A,0.01780236,2.424474,-0.002336979,359.7517,359.2051,1.410192,
0,7_25,11_54_17,40.7825,2,0,1,1,0.8181496,InterTrial,A,0.01786542,2.42448,-0.002338171,359.7279,359.2268,1.399507,
0,7_25,11_54_17,40.79417,2,0,1,1,0.8298264,InterTrial,A,0.01783776,2.424567,-0.002403021,359.7191,359.2416,1.403609,
0,7_25,11_54_17,40.8051,2,0,1,1,0.8407555,InterTrial,A,0.01781523,2.424564,-0.002448201,359.7005,359.2496,1.401857,
0,7_25,11_54_18,40.81537,2,0,1,1,0.8510246,InterTrial,A,0.01783359,2.424575,-0.002461314,359.7013,359.2588,1.399519,
0,7_25,11_54_18,40.82767,2,0,1,1,0.8633232,InterTrial,A,0.0178448,2.424571,-0.002565026,359.6953,359.2643,1.401539,
0,7_25,11_54_18,40.83928,2,0,1,1,0.8749275,InterTrial,A,0.01784933,2.424587,-0.002579212,359.6955,359.2689,1.405186,
0,7_25,11_54_18,40.85122,2,0,1,1,0.8868675,InterTrial,A,0.01788509,2.424628,-0.002574205,359.6873,359.2685,1.409023,
0,7_25,11_54_18,40.86318,2,0,1,1,0.8988342,InterTrial,A,0.0178864,2.42467,-0.002575874,359.6714,359.2592,1.414688,
0,7_25,11_54_18,40.87406,2,0,1,1,0.9097099,InterTrial,A,0.01784992,2.424703,-0.002593875,359.6581,359.258,1.413341,
0,7_25,11_54_18,40.88636,2,0,1,1,0.9220161,InterTrial,A,0.01781929,2.424716,-0.002607465,359.6192,359.2377,1.414715,
0,7_25,11_54_18,40.89787,2,0,1,1,0.9335175,InterTrial,A,0.01780558,2.424777,-0.002602816,359.5802,359.2185,1.39838,
0,7_25,11_54_18,40.90855,2,0,1,1,0.9442024,InterTrial,A,0.01775455,2.424834,-0.002517104,359.5368,359.2149,1.377025,
0,7_25,11_54_18,40.91975,2,0,1,1,0.9553986,InterTrial,A,0.01773143,2.424959,-0.002491951,359.4459,359.1885,1.345903,
0,7_25,11_54_18,40.93066,2,0,1,1,0.9663124,InterTrial,A,0.01766288,2.425055,-0.002499104,359.3536,359.1626,1.318608,
0,7_25,11_54_18,40.94179,2,0,1,1,0.9774399,InterTrial,A,0.0176208,2.425187,-0.002501488,359.2488,359.1201,1.299935,
0,7_25,11_54_18,40.9529,2,0,1,1,0.9885559,InterTrial,A,0.01760483,2.425363,-0.002526045,359.1841,359.0583,1.264309,
0,7_25,11_54_18,40.96472,2,0,1,1,1.00037,InterTrial,A,0.01752484,2.425542,-0.002548575,359.0776,358.9831,1.2131,
0,7_25,11_54_18,40.97544,2,0,1,1,1.011093,InterTrial,A,0.01733017,2.425678,-0.002520204,358.9559,358.861,1.125183,
0,7_25,11_54_18,40.98634,2,0,1,1,1.021996,InterTrial,A,0.01715171,2.42584,-0.002460122,358.8305,358.6933,0.9696684,
0,7_25,11_54_18,40.99737,2,0,1,1,1.03302,InterTrial,A,0.01691461,2.425965,-0.00239718,358.7415,358.4801,0.7778357,
0,7_25,11_54_18,41.00855,2,0,1,1,1.044201,InterTrial,A,0.01660848,2.426065,-0.002294183,358.7073,358.2408,0.526744,
0,7_25,11_54_18,41.01949,2,0,1,1,1.055138,InterTrial,A,0.0163908,2.426089,-0.002220273,358.7,358.0229,0.2678348,
0,7_25,11_54_18,41.03066,2,0,1,1,1.066315,InterTrial,A,0.01612091,2.42605,-0.002193809,358.7239,357.8039,359.9907,
0,7_25,11_54_18,41.04215,2,0,1,1,1.077805,InterTrial,A,0.01586616,2.426,-0.002128124,358.7693,357.5929,359.7674,
0,7_25,11_54_18,41.05413,2,0,1,1,1.089779,InterTrial,A,0.01571727,2.425916,-0.001976967,358.8202,357.3546,359.5771,
0,7_25,11_54_18,41.06625,2,0,1,1,1.101898,InterTrial,A,0.01544011,2.4259,-0.001931906,358.8522,357.1343,359.4213,
0,7_25,11_54_18,41.07721,2,0,1,1,1.112862,InterTrial,A,0.01516628,2.425838,-0.001842141,358.8895,356.8838,359.2727,
0,7_25,11_54_18,41.08921,2,0,1,1,1.124859,InterTrial,A,0.01483548,2.425795,-0.001707554,358.9022,356.6192,359.1324,
0,7_25,11_54_18,41.10025,2,0,1,1,1.135906,InterTrial,A,0.01446319,2.425793,-0.001586318,358.8941,356.3311,359.0056,
0,7_25,11_54_18,41.11127,2,0,1,1,1.146927,InterTrial,A,0.01399219,2.42572,-0.001443386,358.8525,356.011,358.8749,
0,7_25,11_54_18,41.12248,2,0,1,1,1.158131,InterTrial,A,0.01343453,2.425735,-0.001339316,358.8233,355.639,358.7437,
0,7_25,11_54_18,41.13424,2,0,1,1,1.169888,InterTrial,A,0.01271069,2.425736,-0.00125289,358.7897,355.1676,358.6243,
0,7_25,11_54_18,41.14634,2,0,1,1,1.181995,InterTrial,A,0.01190078,2.425714,-0.001231074,358.7836,354.6488,358.5002,
0,7_25,11_54_18,41.15858,2,0,1,1,1.194237,InterTrial,A,0.01106608,2.425692,-0.001175284,358.777,354.0581,358.3703,
0,7_25,11_54_18,41.16965,2,0,1,1,1.205303,InterTrial,A,0.01008642,2.425623,-0.001155496,358.7824,353.4516,358.2367,
0,7_25,11_54_18,41.18054,2,0,1,1,1.21619,InterTrial,A,0.009187937,2.425546,-0.001144767,358.8091,352.8451,358.0993,
0,7_25,11_54_18,41.19139,2,0,1,1,1.227043,InterTrial,A,0.008218527,2.425473,-0.001269102,358.824,352.1995,357.9695,
0,7_25,11_54_18,41.20243,2,0,1,1,1.238079,InterTrial,A,0.007200122,2.425426,-0.001282811,358.8412,351.5465,357.8421,
0,7_25,11_54_18,41.21338,2,0,1,1,1.249035,InterTrial,A,0.00627625,2.425461,-0.001257539,358.8395,350.843,357.6986,
0,7_25,11_54_18,41.22483,2,0,1,1,1.260479,InterTrial,A,0.005180717,2.425489,-0.001237512,358.8225,350.1219,357.5787,
0,7_25,11_54_18,41.23578,2,0,1,1,1.271435,InterTrial,A,0.004043221,2.425509,-0.001277447,358.7957,349.3652,357.4412,
0,7_25,11_54_18,41.2468,2,0,1,1,1.282455,InterTrial,A,0.002769113,2.425537,-0.001379848,358.7528,348.5938,357.3002,
0,7_25,11_54_18,41.25868,2,0,1,1,1.294334,InterTrial,A,0.001568794,2.425583,-0.001472235,358.6949,347.8146,357.1587,
0,7_25,11_54_18,41.26966,2,0,1,1,1.305317,InterTrial,A,0.0003564358,2.425661,-0.001660943,358.6273,347.0691,357.0206,
0,7_25,11_54_18,41.28091,2,0,1,1,1.316563,InterTrial,A,-0.0008194447,2.425764,-0.001794577,358.5305,346.3299,356.9007,
0,7_25,11_54_18,41.29186,2,0,1,1,1.327515,InterTrial,A,-0.002002001,2.425958,-0.001933336,358.4016,345.6276,356.7887,
0,7_25,11_54_18,41.30385,2,0,1,1,1.3395,InterTrial,A,-0.003168344,2.42618,-0.002111793,358.2587,344.9423,356.7039,
0,7_25,11_54_18,41.31485,2,0,1,1,1.350502,InterTrial,A,-0.00437057,2.426407,-0.002324104,358.0536,344.2447,356.6092,
0,7_25,11_54_18,41.32686,2,0,1,1,1.362514,InterTrial,A,-0.005639791,2.426737,-0.002573967,357.8261,343.5165,356.4969,
0,7_25,11_54_18,41.33926,2,0,1,1,1.374912,InterTrial,A,-0.006882787,2.427145,-0.002873659,357.551,342.7928,356.3567,
0,7_25,11_54_18,41.35029,2,0,1,1,1.385944,InterTrial,A,-0.008129954,2.427561,-0.003183961,357.2946,342.0662,356.2157,
0,7_25,11_54_18,41.3606,2,0,1,1,1.396248,InterTrial,A,-0.00930059,2.427933,-0.003525615,357.0421,341.369,356.0916,
0,7_25,11_54_18,41.37154,2,0,1,1,1.407188,InterTrial,A,-0.010409,2.42836,-0.003925681,356.8149,340.7023,355.983,
0,7_25,11_54_18,41.38251,2,0,1,1,1.418167,InterTrial,A,-0.01150346,2.428722,-0.004300356,356.6215,340.0706,355.9115,
0,7_25,11_54_18,41.39358,2,0,1,1,1.429234,InterTrial,A,-0.01254845,2.429098,-0.004660845,356.4427,339.491,355.8425,
0,7_25,11_54_18,41.4046,2,0,1,1,1.440254,InterTrial,A,-0.01362705,2.429533,-0.00492239,356.2656,338.9203,355.7834,
0,7_25,11_54_18,41.41511,2,0,1,1,1.450764,InterTrial,A,-0.01461124,2.429891,-0.005292773,356.0954,338.3917,355.737,
0,7_25,11_54_18,41.426,2,0,1,1,1.461651,InterTrial,A,-0.01563084,2.430175,-0.00559783,355.932,337.9196,355.706,
0,7_25,11_54_18,41.43817,2,0,1,1,1.47382,InterTrial,A,-0.01650393,2.430441,-0.005957365,355.7749,337.4776,355.7085,
0,7_25,11_54_18,41.44832,2,0,1,1,1.483974,InterTrial,A,-0.01746583,2.430694,-0.006341219,355.6327,337.0387,355.732,
0,7_25,11_54_18,41.45933,2,0,1,1,1.494984,InterTrial,A,-0.01824343,2.430923,-0.006667495,355.4997,336.6584,355.7782,
0,7_25,11_54_18,41.47078,2,0,1,1,1.506435,InterTrial,A,-0.01907861,2.431188,-0.006965637,355.3785,336.3069,355.8292,
0,7_25,11_54_18,41.48108,2,0,1,1,1.516731,InterTrial,A,-0.01971424,2.431346,-0.007249117,355.2781,336.0125,355.8898,
0,7_25,11_54_18,41.492,2,0,1,1,1.527657,InterTrial,A,-0.02047896,2.431493,-0.007538795,355.1978,335.7293,355.9449,
0,7_25,11_54_18,41.50286,2,0,1,1,1.538513,InterTrial,A,-0.02104342,2.431561,-0.007789135,355.1293,335.5164,356.0092,
0,7_25,11_54_18,41.51444,2,0,1,1,1.550095,InterTrial,A,-0.02164507,2.431745,-0.007990122,355.0822,335.3224,356.0869,
0,7_25,11_54_18,41.52672,2,0,1,1,1.56237,InterTrial,A,-0.02221274,2.431813,-0.008327961,355.0293,335.1839,356.1647,
0,7_25,11_54_18,41.53848,2,0,1,1,1.574127,InterTrial,A,-0.02261114,2.431874,-0.008488059,354.984,335.0471,356.2419,
0,7_25,11_54_18,41.5503,2,0,1,1,1.585953,InterTrial,A,-0.02292919,2.431982,-0.008653045,354.9503,334.9426,356.3263,
0,7_25,11_54_18,41.56724,2,0,1,1,1.602894,InterTrial,A,-0.02358055,2.432152,-0.008839726,354.9095,334.7746,356.4718,
0,7_25,11_54_18,41.57829,2,0,1,1,1.613945,InterTrial,A,-0.02384961,2.432156,-0.008933783,354.9136,334.7514,356.5397,
0,7_25,11_54_18,41.59156,2,0,1,1,1.627213,InterTrial,A,-0.02411067,2.43212,-0.008936524,354.9526,334.7702,356.6127,
0,7_25,11_54_18,41.60364,2,0,1,1,1.63929,InterTrial,A,-0.0243181,2.432051,-0.00898695,354.9999,334.7788,356.7126,
0,7_25,11_54_18,41.61457,2,0,1,1,1.650227,InterTrial,A,-0.02455223,2.432037,-0.009025216,355.049,334.7867,356.785,
0,7_25,11_54_18,41.62643,2,0,1,1,1.662086,InterTrial,A,-0.02473354,2.431898,-0.009124756,355.0975,334.802,356.8816,
0,7_25,11_54_18,41.63719,2,0,1,1,1.67284,InterTrial,A,-0.02487195,2.431779,-0.009200573,355.1637,334.8186,356.9485,
0,7_25,11_54_18,41.64796,2,0,1,1,1.683613,InterTrial,A,-0.0251019,2.431727,-0.009226441,355.2213,334.8392,357.0364,
0,7_25,11_54_18,41.65925,2,0,1,1,1.694901,InterTrial,A,-0.02519667,2.431639,-0.009268165,355.3011,334.8672,357.1046,
0,7_25,11_54_18,41.67085,2,0,1,1,1.706501,InterTrial,A,-0.02531147,2.431505,-0.009299994,355.34,334.9127,357.1652,
0,7_25,11_54_18,41.68245,2,0,1,1,1.718105,InterTrial,A,-0.02543414,2.431423,-0.009335637,355.3688,334.9572,357.2012,
0,7_25,11_54_18,41.69405,2,0,1,1,1.729698,InterTrial,A,-0.02552354,2.431365,-0.009335041,355.3986,334.9911,357.2573,
0,7_25,11_54_18,41.70566,2,0,1,1,1.74131,InterTrial,A,-0.02560937,2.431239,-0.009530783,355.4434,335.0295,357.302,
0,7_25,11_54_18,41.71779,2,0,1,1,1.753445,InterTrial,A,-0.02567875,2.43114,-0.009579539,355.4895,335.0483,357.3483,
0,7_25,11_54_18,41.72885,2,0,1,1,1.7645,InterTrial,A,-0.02571511,2.431058,-0.009617686,355.5366,335.0599,357.3987,
0,7_25,11_54_18,41.73994,2,0,1,1,1.775593,InterTrial,A,-0.02575767,2.430982,-0.009661674,355.5753,335.0543,357.4489,
0,7_25,11_54_18,41.75114,2,0,1,1,1.786793,InterTrial,A,-0.02581298,2.430935,-0.009754777,355.6073,335.0513,357.4931,
0,7_25,11_54_18,41.76335,2,0,1,1,1.799004,InterTrial,A,-0.0258311,2.430941,-0.00978148,355.6346,335.0516,357.5107,
0,7_25,11_54_18,41.77414,2,0,1,1,1.809795,InterTrial,A,-0.02583659,2.430877,-0.009901166,355.6756,335.0533,357.5288,
0,7_25,11_54_18,41.78652,2,0,1,1,1.82217,InterTrial,A,-0.02600944,2.430836,-0.009899855,355.7514,335.0409,357.58,
0,7_25,11_54_18,41.79872,2,0,1,1,1.834373,InterTrial,A,-0.02610016,2.430825,-0.009938478,355.8062,334.9886,357.5816,
0,7_25,11_54_19,41.80965,2,0,1,1,1.845306,InterTrial,A,-0.02633727,2.430682,-0.00997746,355.8636,334.9196,357.6115,
0,7_25,11_54_19,41.82058,2,0,1,1,1.856228,InterTrial,A,-0.0264622,2.430614,-0.01001203,355.9181,334.8557,357.6337,
0,7_25,11_54_19,41.83276,2,0,1,1,1.868408,InterTrial,A,-0.02669847,2.430496,-0.01007915,356.0006,334.751,357.6678,
0,7_25,11_54_19,41.84468,2,0,1,1,1.880333,InterTrial,A,-0.02686918,2.430378,-0.01016116,356.064,334.6808,357.691,
0,7_25,11_54_19,41.85619,2,0,1,1,1.891846,InterTrial,A,-0.02697945,2.430309,-0.01019406,356.0976,334.601,357.7335,
0,7_25,11_54_19,41.86987,2,0,1,1,1.905521,InterTrial,A,-0.02714872,2.430232,-0.01028967,356.131,334.5304,357.7674,
0,7_25,11_54_19,41.88047,2,0,1,1,1.916122,InterTrial,A,-0.02725649,2.430169,-0.01029396,356.1657,334.4644,357.7936,
0,7_25,11_54_19,41.89127,2,0,1,1,1.926922,InterTrial,A,-0.02733314,2.43006,-0.0103308,356.2039,334.4039,357.8196,
0,7_25,11_54_19,41.90248,2,0,1,1,1.938137,InterTrial,A,-0.02748537,2.429945,-0.01031947,356.26,334.3331,357.8477,
0,7_25,11_54_19,41.91315,2,0,1,1,1.948807,InterTrial,A,-0.02763665,2.429788,-0.01025021,356.3474,334.2556,357.9079,
0,7_25,11_54_19,41.92435,2,0,1,1,1.960007,InterTrial,A,-0.02791798,2.429599,-0.01031721,356.4555,334.1581,358.0142,
0,7_25,11_54_19,41.93517,2,0,1,1,1.970818,InterTrial,A,-0.02819407,2.429367,-0.01028395,356.5969,334.0321,358.1984,
0,7_25,11_54_19,41.9465,2,0,1,1,1.982147,InterTrial,A,-0.02858114,2.429027,-0.01020455,356.7896,333.8466,358.5367,
0,7_25,11_54_19,41.95745,2,0,1,1,1.993107,InterTrial,A,-0.02923679,2.428547,-0.01013529,357.0847,333.6024,359.0402,
0,7_25,11_54_19,41.96861,2,0,1,1,2.004265,InterTrial,A,-0.02998841,2.42783,-0.01015365,357.4524,333.3091,359.5988,
0,7_25,11_54_19,41.97958,2,0,1,1,2.015228,InterTrial,A,-0.03103018,2.426849,-0.01008773,358.011,332.9307,0.2497004,
0,7_25,11_54_19,41.99044,2,0,1,1,2.026093,InterTrial,A,-0.03213143,2.425745,-0.009982467,358.6414,332.4919,0.8187684,
0,7_25,11_54_19,42.00128,2,0,1,1,2.03693,InterTrial,A,-0.03359354,2.424501,-0.009976029,359.4167,331.9428,1.268195,
0,7_25,11_54_19,42.01227,2,0,1,1,2.04792,InterTrial,A,-0.0351584,2.423244,-0.01005769,0.1665959,331.3248,1.599277,
0,7_25,11_54_19,42.02431,2,0,1,1,2.059959,InterTrial,A,-0.03686213,2.421849,-0.01030874,0.9303942,330.5525,1.770161,
0,7_25,11_54_19,42.0355,2,0,1,1,2.071156,InterTrial,A,-0.03857517,2.420463,-0.01049829,1.671749,329.6879,1.896112,
0,7_25,11_54_19,42.04768,2,0,1,1,2.083332,InterTrial,A,-0.04037535,2.418989,-0.01085246,2.40575,328.682,1.963376,
0,7_25,11_54_19,42.05847,2,0,1,1,2.094124,InterTrial,A,-0.042243,2.417588,-0.0111531,3.091546,327.6517,2.050017,
0,7_25,11_54_19,42.06941,2,0,1,1,2.105064,InterTrial,A,-0.04413748,2.416175,-0.01158154,3.738382,326.4853,2.049575,
0,7_25,11_54_19,42.08049,2,0,1,1,2.116138,InterTrial,A,-0.04613984,2.414928,-0.01200676,4.333442,325.3162,2.004936,
0,7_25,11_54_19,42.09122,2,0,1,1,2.126877,InterTrial,A,-0.04821348,2.413727,-0.01256073,4.814569,324.0818,1.862249,
0,7_25,11_54_19,42.10239,2,0,1,1,2.138039,InterTrial,A,-0.05019629,2.41268,-0.01301312,5.239209,322.8886,1.676882,
0,7_25,11_54_19,42.11489,2,0,1,1,2.150543,InterTrial,A,-0.05215394,2.411725,-0.01367402,5.54116,321.6988,1.409394,
0,7_25,11_54_19,42.12686,2,0,1,1,2.16251,InterTrial,A,-0.05399096,2.410754,-0.01419365,5.823498,320.5444,1.165601,
0,7_25,11_54_19,42.138,2,0,1,1,2.173656,InterTrial,A,-0.05591023,2.40983,-0.01471865,6.125705,319.3995,0.961642,
0,7_25,11_54_19,42.14871,2,0,1,1,2.184364,InterTrial,A,-0.05786824,2.408974,-0.01515567,6.449211,318.2448,0.744519,
0,7_25,11_54_19,42.15964,2,0,1,1,2.195293,InterTrial,A,-0.05980277,2.408144,-0.01573503,6.779962,317.0718,0.5123092,
0,7_25,11_54_19,42.17021,2,0,1,1,2.20586,InterTrial,A,-0.06169808,2.407257,-0.01639986,7.121801,315.8832,0.228415,
0,7_25,11_54_19,42.1826,2,0,1,1,2.21825,InterTrial,A,-0.06361032,2.406383,-0.01706553,7.44449,314.7025,359.906,
0,7_25,11_54_19,42.19389,2,0,1,1,2.229542,InterTrial,A,-0.06551278,2.405498,-0.0177356,7.757027,313.5084,359.5676,
0,7_25,11_54_19,42.20565,2,0,1,1,2.241299,InterTrial,A,-0.06739938,2.404535,-0.01849627,8.045474,312.3159,359.2617,
0,7_25,11_54_19,42.21665,2,0,1,1,2.252304,InterTrial,A,-0.06930172,2.403751,-0.0193696,8.351162,311.1313,358.9698,
0,7_25,11_54_19,42.22729,2,0,1,1,2.262939,InterTrial,A,-0.07115722,2.402848,-0.02019608,8.6515,309.9333,358.681,
0,7_25,11_54_19,42.23848,2,0,1,1,2.274136,InterTrial,A,-0.07297552,2.401967,-0.02119601,8.972219,308.7317,358.3955,
0,7_25,11_54_19,42.25045,2,0,1,1,2.286098,InterTrial,A,-0.07467806,2.400991,-0.02221346,9.301331,307.517,358.1132,
0,7_25,11_54_19,42.26138,2,0,1,1,2.297031,InterTrial,A,-0.07646775,2.400062,-0.02335107,9.632138,306.3156,357.8232,
0,7_25,11_54_19,42.27234,2,0,1,1,2.307995,InterTrial,A,-0.07816732,2.399096,-0.02434468,9.960045,305.1198,357.5212,
0,7_25,11_54_19,42.28461,2,0,1,1,2.320263,InterTrial,A,-0.07984233,2.398035,-0.02557623,10.28623,303.9552,357.2422,
0,7_25,11_54_19,42.29672,2,0,1,1,2.332371,InterTrial,A,-0.08316791,2.396007,-0.02781153,10.86926,301.6122,356.6675,
0,7_25,11_54_19,42.30717,2,0,1,1,2.342827,InterTrial,A,-0.0829308,2.396094,-0.02793705,10.81288,301.6845,356.725,
0,7_25,11_54_19,42.31802,2,0,1,1,2.353676,InterTrial,A,-0.08450162,2.395357,-0.02908993,11.03072,300.5999,356.485,
0,7_25,11_54_19,42.32928,2,0,1,1,2.364937,InterTrial,A,-0.08598781,2.394607,-0.03021038,11.21736,299.588,356.277,
0,7_25,11_54_19,42.34041,2,0,1,1,2.376064,InterTrial,A,-0.08745348,2.394,-0.03132248,11.40798,298.6121,356.0569,
0,7_25,11_54_19,42.3517,2,0,1,1,2.387348,InterTrial,A,-0.08875751,2.393255,-0.0323118,11.59294,297.7035,355.8306,
0,7_25,11_54_19,42.36229,2,0,1,1,2.397942,InterTrial,A,-0.09014106,2.392573,-0.03328991,11.7849,296.8281,355.5866,
0,7_25,11_54_19,42.37311,2,0,1,1,2.408764,InterTrial,A,-0.09130788,2.39187,-0.03417838,11.96987,296.0201,355.3624,
0,7_25,11_54_19,42.38432,2,0,1,1,2.419968,InterTrial,A,-0.09247565,2.391316,-0.03506482,12.16823,295.2809,355.1467,
0,7_25,11_54_19,42.39523,2,0,1,1,2.430885,InterTrial,A,-0.0934968,2.390806,-0.0358603,12.38406,294.6191,354.9455,
0,7_25,11_54_19,42.40611,2,0,1,1,2.441761,InterTrial,A,-0.09455824,2.39017,-0.03658617,12.58958,293.998,354.7668,
0,7_25,11_54_19,42.41847,2,0,1,1,2.454121,InterTrial,A,-0.09546459,2.389693,-0.03724742,12.77114,293.4833,354.5993,
0,7_25,11_54_19,42.42942,2,0,1,1,2.465073,InterTrial,A,-0.09623826,2.389061,-0.03776252,12.94743,293.0098,354.4489,
0,7_25,11_54_19,42.44023,2,0,1,1,2.475883,InterTrial,A,-0.09706354,2.388507,-0.0382632,13.12174,292.5401,354.3099,
0,7_25,11_54_19,42.45109,2,0,1,1,2.48674,InterTrial,A,-0.09787107,2.387877,-0.03848338,13.30147,292.1735,354.2128,
0,7_25,11_54_19,42.46202,2,0,1,1,2.497669,InterTrial,A,-0.09866118,2.387181,-0.03893316,13.49958,291.8239,354.1287,
0,7_25,11_54_19,42.47374,2,0,1,1,2.509396,InterTrial,A,-0.09929156,2.386679,-0.03927743,13.70761,291.5323,354.0643,
0,7_25,11_54_19,42.4845,2,0,1,1,2.520157,InterTrial,A,-0.09977698,2.385967,-0.0395602,13.91068,291.2985,354.0125,
0,7_25,11_54_19,42.49531,2,0,1,1,2.530964,InterTrial,A,-0.1003505,2.385442,-0.03984046,14.11645,291.0558,353.9502,
0,7_25,11_54_19,42.50654,2,0,1,1,2.542191,InterTrial,A,-0.1008009,2.384801,-0.03993082,14.30515,290.8844,353.9315,
0,7_25,11_54_19,42.51744,2,0,1,1,2.553089,InterTrial,A,-0.1012979,2.38433,-0.0400548,14.49292,290.7352,353.942,
0,7_25,11_54_19,42.52831,2,0,1,1,2.563961,InterTrial,A,-0.101795,2.383714,-0.04007936,14.67543,290.6152,353.9671,
0,7_25,11_54_19,42.53929,2,0,1,1,2.57494,InterTrial,A,-0.10224,2.383278,-0.04011834,14.83955,290.5414,353.9946,
0,7_25,11_54_19,42.55028,2,0,1,1,2.58593,InterTrial,A,-0.1027195,2.382627,-0.04007244,15.0112,290.4789,354.0114,
0,7_25,11_54_19,42.56694,2,0,1,1,2.602589,InterTrial,A,-0.1033571,2.381531,-0.04011798,15.38004,290.3845,354.036,
0,7_25,11_54_19,42.57717,2,0,1,1,2.612823,InterTrial,A,-0.1036234,2.381125,-0.04006207,15.60806,290.3882,354.0568,
0,7_25,11_54_19,42.58823,2,0,1,1,2.623882,InterTrial,A,-0.1038338,2.380675,-0.03980672,15.82892,290.4103,354.0931,
0,7_25,11_54_19,42.59936,2,0,1,1,2.635014,InterTrial,A,-0.104054,2.380373,-0.03965473,16.04255,290.4612,354.1332,
