SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus,TimeLookedAtObject
0,7_2,11_36_41,5.493011,1,0,0,1,0.6399469,InstructionPhase,0.50, 0.66,-0.06, 3.24, 1.96,-0.04, -0.03, 1.00,30.69, 1.71, -35.68,-33.27, 2.31, -39.59,0.10, -0.04, 0.99,0.15, -0.04, 0.99,3.200714,3.456985,1,1,-0.6930262,2.221578,3.849691,Int_Apt_02_Corner_01 (11),0.03869438
0,7_2,11_36_41,5.506565,1,0,0,1,0.6535015,InstructionPhase,0.50, 0.66,-0.07, 3.24, 1.96,-0.05, -0.03, 1.00,30.69, 1.66, -35.55,-33.27, 2.32, -39.62,0.10, -0.04, 0.99,0.14, -0.04, 0.99,3.216187,3.446182,1,1,-0.6930262,2.214431,3.909455,Int_Apt_02_Corner_01 (11),0.0510273
0,7_2,11_36_41,5.518365,1,0,0,1,0.6653018,InstructionPhase,0.50, 0.66,-0.07, 3.24, 1.96,-0.05, -0.03, 1.00,30.68, 1.63, -35.44,-33.28, 2.30, -39.57,0.10, -0.04, 0.99,0.14, -0.04, 0.99,3.16893,3.402878,1,1,-0.6930262,2.211822,3.947215,Int_Apt_02_Corner_01 (11),0.06293488
0,7_2,11_36_41,5.530061,1,0,0,1,0.6769977,InstructionPhase,0.50, 0.66,-0.08, 3.24, 1.96,-0.06, -0.03, 1.00,30.68, 1.62, -35.41,-33.28, 2.29, -39.55,0.10, -0.04, 0.99,0.14, -0.04, 0.99,3.187744,3.423477,1,1,-0.6930263,2.213688,3.947474,Int_Apt_02_Corner_01 (11),0.07479095
0,7_2,11_36_41,5.542335,1,0,0,1,0.689271,InstructionPhase,0.50, 0.66,-0.08, 3.24, 1.96,-0.06, -0.03, 1.00,30.68, 1.60, -35.36,-33.29, 2.28, -39.53,0.10, -0.04, 0.99,0.14, -0.04, 0.99,3.188889,3.368835,1,1,-0.6930262,2.214211,3.957594,Int_Apt_02_Corner_01 (11),0.0879364
0,7_2,11_36_41,5.556695,1,0,0,1,0.7036309,InstructionPhase,0.50, 0.66,-0.09, 3.24, 1.95,-0.07, -0.03, 1.00,30.68, 1.60, -35.37,-33.29, 2.28, -39.52,0.10, -0.04, 0.99,0.14, -0.04, 0.99,3.201355,3.396744,1,1,-0.6930262,2.215579,3.951185,Int_Apt_02_Corner_01 (11),0.1019726
0,7_2,11_36_41,5.569344,1,0,0,1,0.7162805,InstructionPhase,0.49, 0.66,-0.09, 3.24, 1.95,-0.07, -0.03, 1.00,30.68, 1.61, -35.39,-33.29, 2.27, -39.50,0.10, -0.04, 0.99,0.14, -0.04, 0.99,3.21489,3.378723,1,1,-0.6930262,2.185353,4.194172,Int_Apt_02_Corner_01 (11),0.1150856
0,7_2,11_36_41,5.58271,1,0,0,1,0.7296467,InstructionPhase,0.49, 0.66,-0.10, 3.24, 1.95,-0.08, -0.03, 1.00,30.62, 1.74, -35.64,-33.33, 2.33, -39.62,0.09, -0.04, 0.99,0.13, -0.03, 0.99,3.187454,3.405121,1,1,-0.6930263,2.162619,4.459269,Int_Apt_02_Corner_01 (11),0.1281052
0,7_2,11_36_41,5.595773,1,0,0,1,0.7427096,InstructionPhase,0.49, 0.66,-0.09, 3.24, 1.95,-0.08, -0.03, 1.00,30.24, 1.76, -34.80,-33.53, 2.89, -40.23,0.05, 0.04, 1.00,0.07, 0.03, 1.00,3.209778,3.430283,1,1,-0.5542382,2.441906,5.200751,Int_Apt_02_Wall_02 (9),0
0,7_2,11_36_41,5.607866,1,0,0,1,0.7548027,InstructionPhase,0.49, 0.67,-0.09, 3.25, 1.95,-0.07, -0.02, 1.00,30.06, 1.73, -34.05,-33.66, 2.81, -39.39,0.02, 0.08, 1.00,0.06, 0.09, 0.99,3.480499,3.483902,1,1,-0.4924282,2.737265,5.200751,Int_Apt_02_Wall_02 (9),0.01400375
0,7_2,11_36_41,5.621797,1,0,0,1,0.7687335,InstructionPhase,0.49, 0.67,-0.09, 3.26, 1.95,-0.07, -0.02, 1.00,30.06, 1.69, -34.02,-33.68, 2.79, -39.30,0.01, 0.08, 1.00,0.06, 0.08, 1.00,3.487549,3.466385,1,1,-0.4936036,2.659963,5.200751,Int_Apt_02_Wall_02 (9),0.02653122
0,7_2,11_36_41,5.634197,1,0,0,1,0.7811337,InstructionPhase,0.49, 0.67,-0.09, 3.26, 1.95,-0.07, -0.01, 1.00,30.08, 1.72, -34.11,-33.70, 2.79, -39.35,0.02, 0.08, 1.00,0.06, 0.08, 1.00,3.388641,3.616806,1,1,-0.4677176,2.676266,5.200751,Int_Apt_02_Wall_02 (9),0.03809547
0,7_2,11_36_41,5.648923,1,0,0,1,0.7958593,InstructionPhase,0.49, 0.67,-0.09, 3.27, 1.95,-0.07, 0.00, 1.00,30.09, 1.69, -33.94,-33.70, 2.80, -39.38,0.02, 0.08, 1.00,0.06, 0.08, 1.00,3.459625,3.532883,1,1,-0.4911122,2.664599,5.200751,Int_Apt_02_Wall_02 (9),0.05381775
0,7_2,11_36_41,5.661334,1,0,0,1,0.80827,InstructionPhase,0.49, 0.67,-0.09, 3.27, 1.96,-0.07, 0.00, 1.00,30.11, 1.62, -33.83,-33.72, 2.80, -39.37,0.02, 0.08, 1.00,0.06, 0.08, 1.00,3.487442,3.599686,1,1,-0.4132447,2.670233,5.200751,Int_Apt_02_Wall_02 (9),0.06642532
