SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,6_16,10_27_47,4.524535,1,0,0,0,0.4236908,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.02, 1.00,33.11, 3.52, -43.60,-31.39, 3.06, -42.04,-0.04, -0.03, 1.00,-0.03, -0.02, 1.00,5.307983,5.217484,1,1,-0.3213354,0.06003,7.119387,Floor
0,6_16,10_27_47,4.538139,1,0,0,0,0.4372954,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.02, 1.00,33.11, 3.55, -43.59,-31.39, 3.08, -42.04,-0.04, -0.03, 1.00,-0.04, -0.03, 1.00,5.309296,5.219604,1,1,-0.2958876,0.06003,7.16261,Floor
0,6_16,10_27_47,4.549373,1,0,0,0,0.4485292,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.02, 1.00,33.11, 3.78, -44.13,-31.37, 3.00, -41.58,-0.03, -0.04, 1.00,-0.02, 0.00, 1.00,5.344971,5.24176,1,1,-0.4305904,0.06003,7.832905,Floor
0,6_16,10_27_47,4.561562,1,0,0,0,0.4607182,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.02, 1.00,33.11, 3.93, -44.40,-31.33, 3.11, -41.70,-0.03, -0.03, 1.00,-0.02, 0.01, 1.00,5.359161,5.181702,1,1,-0.4976389,0.1370749,8.777755,Front Wall
0,6_16,10_27_47,4.573475,1,0,0,0,0.472631,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.01, 1.00,33.16, 4.16, -44.67,-31.22, 3.10, -41.26,-0.03, 0.02, 1.00,-0.03, 0.05, 1.00,5.242096,5.170944,1,1,-0.4929362,0.5467901,8.777755,Front Wall
0,6_16,10_27_47,4.585352,1,0,0,0,0.484508,0.57, 0.94,-0.01, 2.10, 1.10,0.03, -0.01, 1.00,33.15, 4.10, -44.36,-31.20, 3.21, -41.50,-0.02, 0.06, 1.00,-0.02, 0.06, 1.00,5.192566,5.190933,1,1,-0.5754999,0.6167517,8.777755,Front Wall
0,6_16,10_27_47,4.598595,1,0,0,0,0.4977508,0.57, 0.94,-0.01, 2.10, 1.10,0.03, 0.00, 1.00,33.16, 4.01, -44.12,-31.22, 3.12, -41.28,-0.02, 0.04, 1.00,-0.02, 0.08, 1.00,5.36441,5.1689,1,1,-0.5397104,0.7526681,8.777755,Front Wall
0,6_16,10_27_47,4.611822,1,0,0,0,0.5109777,0.57, 0.94,-0.02, 2.11, 1.10,0.03, 0.00, 1.00,33.17, 3.99, -44.07,-31.24, 3.12, -41.35,-0.03, 0.04, 1.00,-0.02, 0.07, 1.00,5.362808,5.175995,1,1,-0.5161166,0.6232243,8.777755,Front Wall
0,6_16,10_27_47,4.624811,1,0,0,0,0.5239668,0.57, 0.95,-0.02, 2.11, 1.10,0.03, 0.01, 1.00,33.17, 3.99, -44.10,-31.25, 3.12, -41.36,-0.03, 0.05, 1.00,-0.02, 0.07, 1.00,5.309464,5.152405,1,1,-0.5400692,0.6692244,8.777755,Front Wall
0,6_16,10_27_47,4.637208,1,0,0,0,0.5363636,0.57, 0.95,-0.02, 2.12, 1.10,0.03, 0.01, 1.00,33.17, 3.99, -44.09,-31.25, 3.12, -41.38,-0.03, 0.05, 1.00,-0.02, 0.07, 1.00,5.316101,5.136536,1,1,-0.5374225,0.6950861,8.777755,Front Wall
